user_id,event,timestamp,experiment_group
u_000942,Signup,2026-01-14 01:17:00,control
u_000942,Trial,2026-01-14 04:00:00,control
u_000942,Purchase,2026-01-14 07:00:00,control
u_000943,Visit,2026-01-18 19:10:00,variant
u_000943,Signup,2026-01-18 19:43:00,variant
u_000944,Visit,2026-01-09 06:07:00,control
u_000944,Signup,2026-01-09 07:03:00,control
u_000945,Visit,2026-01-04 01:41:00,variant
u_000945,Signup,2026-01-04 02:44:00,variant
u_000945,Trial,2026-01-04 03:02:00,variant
u_000946,Visit,2026-01-26 21:08:00,control
u_000947,Visit,2026-01-09 09:23:00,variant
u_000948,Visit,2026-01-12 03:34:00,control
u_000949,Visit,2026-01-16 03:01:00,variant
u_000949,Signup,2026-01-16 03:07:00,variant
u_000950,Visit,2026-01-07 17:40:00,control
u_000950,Signup,2026-01-07 18:20:00,control
u_000950,Trial,2026-01-07 19:11:00,control
u_000951,Visit,2026-01-09 01:02:00,variant
u_000951,Signup,2026-01-09 02:14:00,variant
u_000951,Trial,2026-01-09 02:57:00,variant
u_000951,Purchase,2026-01-10 07:57:00,variant
u_000952,Visit,2026-01-03 10:30:00,control
u_000952,Signup,2026-01-03 10:41:00,control
u_000952,Trial,2026-01-03 13:00:00,control
u_000953,Visit,2026-01-03 13:34:00,variant
u_000953,Signup,2026-01-03 14:30:00,variant
u_000954,Visit,2026-01-27 11:53:00,control
u_000954,Signup,2026-01-27 12:55:00,control
u_000955,Visit,2026-01-13 17:18:00,variant
u_000955,Signup,2026-01-13 18:33:00,variant
u_000956,Visit,2026-01-08 17:20:00,control
u_000956,Signup,2026-01-08 19:16:00,control
u_000957,Visit,2026-01-12 13:57:00,variant
u_000957,Signup,2026-01-12 14:57:00,variant
u_000958,Visit,2026-01-11 23:30:00,control
u_000958,Signup,2026-01-12 00:45:00,control
u_000959,Visit,2026-01-08 05:38:00,variant
u_000959,Signup,2026-01-08 06:52:00,variant
u_000960,Visit,2026-01-10 22:02:00,control
u_000960,Signup,2026-01-10 22:09:00,control
u_000961,Visit,2026-01-30 21:49:00,variant
u_000962,Visit,2026-01-18 05:37:00,control
u_000962,Signup,2026-01-18 06:04:00,control
u_000963,Visit,2026-01-27 13:36:00,variant
u_000963,Signup,2026-01-27 15:15:00,variant
u_000963,Trial,2026-01-27 19:43:00,variant
u_000963,Purchase,2026-01-28 13:43:00,variant
u_000964,Visit,2026-01-12 19:34:00,control
u_000964,Signup,2026-01-12 20:25:00,control
u_000965,Visit,2026-01-01 01:28:00,variant
u_000965,Signup,2026-01-01 01:35:00,variant
u_000965,Trial,2026-01-01 06:26:00,variant
u_000965,Purchase,2026-01-02 02:26:00,variant
u_000966,Visit,2026-01-04 21:54:00,control
u_000966,Signup,2026-01-04 23:46:00,control
u_000966,Trial,2026-01-05 00:03:00,control
u_000967,Visit,2026-01-20 23:50:00,variant
u_000968,Visit,2026-01-10 08:10:00,control
u_000968,Signup,2026-01-10 09:28:00,control
u_000968,Trial,2026-01-10 11:07:00,control
u_000969,Visit,2026-01-10 01:32:00,variant
u_000970,Visit,2026-01-20 01:45:00,control
u_000971,Visit,2026-01-15 16:21:00,variant
u_000971,Signup,2026-01-15 16:53:00,variant
u_000971,Trial,2026-01-15 20:18:00,variant
u_000971,Purchase,2026-01-17 21:18:00,variant
u_000972,Visit,2026-01-07 19:57:00,control
u_000973,Visit,2026-01-07 05:45:00,variant
u_000974,Visit,2026-01-25 00:10:00,control
u_000975,Visit,2026-01-28 03:06:00,variant
u_000975,Signup,2026-01-28 04:42:00,variant
u_000976,Visit,2026-01-03 05:37:00,control
u_000976,Signup,2026-01-03 05:57:00,control
u_000976,Trial,2026-01-03 07:58:00,control
u_000977,Visit,2026-01-29 23:21:00,variant
u_000977,Signup,2026-01-29 23:27:00,variant
u_000978,Visit,2026-01-24 01:28:00,control
u_000978,Signup,2026-01-24 02:38:00,control
u_000978,Trial,2026-01-24 05:28:00,control
u_000979,Visit,2026-01-20 22:53:00,variant
u_000979,Signup,2026-01-21 00:39:00,variant
u_000979,Trial,2026-01-21 02:24:00,variant
u_000980,Visit,2026-01-17 15:23:00,control
u_000980,Signup,2026-01-17 17:08:00,control
u_000980,Trial,2026-01-17 17:48:00,control
u_000980,Purchase,2026-01-19 09:48:00,control
u_000981,Visit,2026-01-08 02:49:00,variant
u_000981,Signup,2026-01-08 04:16:00,variant
u_000981,Trial,2026-01-08 09:04:00,variant
u_000982,Visit,2026-01-28 12:54:00,control
u_000982,Signup,2026-01-28 14:25:00,control
u_000983,Visit,2026-01-17 07:14:00,variant
u_000984,Visit,2026-01-01 00:50:00,control
u_000984,Signup,2026-01-01 00:56:00,control
u_000984,Trial,2026-01-01 01:50:00,control
u_000985,Visit,2026-01-22 23:25:00,variant
u_000985,Signup,2026-01-23 00:55:00,variant
u_000986,Visit,2026-01-03 09:17:00,control
u_000987,Visit,2026-01-19 20:19:00,variant
u_000987,Signup,2026-01-19 21:02:00,variant
u_000987,Trial,2026-01-19 21:24:00,variant
u_000988,Visit,2026-01-17 06:22:00,control
u_000988,Signup,2026-01-17 07:13:00,control
u_000988,Trial,2026-01-17 09:26:00,control
u_000989,Visit,2026-01-06 08:22:00,variant
u_000989,Signup,2026-01-06 10:04:00,variant
u_000989,Trial,2026-01-06 14:31:00,variant
u_000990,Visit,2026-01-18 20:53:00,control
u_000990,Signup,2026-01-18 22:36:00,control
u_000991,Visit,2026-01-18 03:49:00,variant
u_000991,Signup,2026-01-18 04:59:00,variant
u_000992,Visit,2026-01-17 05:09:00,control
u_000992,Signup,2026-01-17 06:48:00,control
u_000993,Visit,2026-01-15 08:09:00,variant
u_000993,Signup,2026-01-15 08:13:00,variant
u_000993,Trial,2026-01-15 09:52:00,variant
u_000994,Visit,2026-01-10 00:57:00,control
u_000994,Signup,2026-01-10 01:30:00,control
u_000995,Visit,2026-01-15 01:11:00,variant
u_000996,Visit,2026-01-07 16:35:00,control
u_000996,Signup,2026-01-07 17:17:00,control
u_000997,Visit,2026-01-10 08:16:00,variant
u_000997,Signup,2026-01-10 08:40:00,variant
u_000998,Visit,2026-01-22 20:33:00,control
u_000999,Visit,2026-01-01 04:05:00,variant
u_001000,Visit,2026-01-09 17:13:00,control
u_001000,Signup,2026-01-09 18:00:00,control
u_001000,Trial,2026-01-09 19:21:00,control
u_001001,Visit,2026-01-09 20:51:00,variant
u_001001,Signup,2026-01-09 22:18:00,variant
u_001002,Visit,2026-01-10 04:50:00,control
u_001002,Signup,2026-01-10 05:15:00,control
u_001002,Trial,2026-01-10 05:55:00,control
u_001003,Visit,2026-01-09 02:10:00,variant
u_001003,Signup,2026-01-09 04:03:00,variant
u_001003,Trial,2026-01-09 08:02:00,variant
u_001004,Visit,2026-01-30 07:17:00,control
u_001005,Visit,2026-01-12 02:47:00,variant
u_001005,Signup,2026-01-12 02:59:00,variant
u_001005,Trial,2026-01-12 04:58:00,variant
u_001006,Visit,2026-01-27 12:28:00,control
u_001006,Signup,2026-01-27 12:49:00,control
u_001006,Trial,2026-01-27 13:17:00,control
u_001006,Purchase,2026-01-30 05:17:00,control
u_001007,Visit,2026-01-15 13:22:00,variant
u_001007,Signup,2026-01-15 14:12:00,variant
u_001007,Trial,2026-01-15 15:45:00,variant
u_001008,Visit,2026-01-15 19:58:00,control
u_001009,Visit,2026-01-05 23:38:00,variant
u_001009,Signup,2026-01-05 23:57:00,variant
u_001009,Trial,2026-01-06 03:39:00,variant
u_001010,Visit,2026-01-14 02:05:00,control
u_001010,Signup,2026-01-14 03:37:00,control
u_001011,Visit,2026-01-09 10:36:00,variant
u_001011,Signup,2026-01-09 12:29:00,variant
u_001012,Visit,2026-01-06 14:33:00,control
u_001012,Signup,2026-01-06 15:12:00,control
u_001013,Visit,2026-01-22 16:59:00,variant
u_001013,Signup,2026-01-22 18:37:00,variant
u_001013,Trial,2026-01-22 19:04:00,variant
u_001014,Visit,2026-01-11 13:38:00,control
u_001014,Signup,2026-01-11 13:52:00,control
u_001015,Visit,2026-01-29 22:05:00,variant
u_001016,Visit,2026-01-18 23:25:00,control
u_001017,Visit,2026-01-18 23:44:00,variant
u_001018,Visit,2026-01-08 01:22:00,control
u_001018,Signup,2026-01-08 01:27:00,control
u_001018,Trial,2026-01-08 01:56:00,control
u_001018,Purchase,2026-01-10 10:56:00,control
u_001019,Visit,2026-01-08 11:00:00,variant
u_001019,Signup,2026-01-08 12:29:00,variant
u_001020,Visit,2026-01-03 13:48:00,control
u_001021,Visit,2026-01-21 08:51:00,variant
u_001022,Visit,2026-01-22 07:48:00,control
u_001022,Signup,2026-01-22 08:41:00,control
u_001022,Trial,2026-01-22 09:23:00,control
u_001023,Visit,2026-01-03 22:36:00,variant
u_001024,Visit,2026-01-27 06:38:00,control
u_001024,Signup,2026-01-27 08:07:00,control
u_001025,Visit,2026-01-20 23:12:00,variant
u_001025,Signup,2026-01-21 00:39:00,variant
u_001025,Trial,2026-01-21 05:01:00,variant
u_001026,Visit,2026-01-26 12:32:00,control
u_001027,Visit,2026-01-30 11:23:00,variant
u_001028,Visit,2026-01-24 23:34:00,control
u_001029,Visit,2026-01-22 23:17:00,variant
u_001030,Visit,2026-01-30 14:30:00,control
u_001030,Signup,2026-01-30 15:00:00,control
u_001031,Visit,2026-01-12 07:38:00,variant
u_001032,Visit,2026-01-30 02:09:00,control
u_001032,Signup,2026-01-30 03:24:00,control
u_001032,Trial,2026-01-30 04:08:00,control
u_001033,Visit,2026-01-14 22:11:00,variant
u_001034,Visit,2026-01-30 12:28:00,control
u_001034,Signup,2026-01-30 13:13:00,control
u_001034,Trial,2026-01-30 18:04:00,control
u_001034,Purchase,2026-01-31 01:04:00,control
u_001035,Visit,2026-01-21 22:04:00,variant
u_001035,Signup,2026-01-21 23:07:00,variant
u_001036,Visit,2026-01-30 18:44:00,control
u_001037,Visit,2026-01-06 10:48:00,variant
u_001037,Signup,2026-01-06 12:06:00,variant
u_001038,Visit,2026-01-17 04:15:00,control
u_001038,Signup,2026-01-17 05:58:00,control
u_001039,Visit,2026-01-29 09:25:00,variant
u_001040,Visit,2026-01-17 01:55:00,control
u_001040,Signup,2026-01-17 01:56:00,control
u_001041,Visit,2026-01-21 06:09:00,variant
u_001041,Signup,2026-01-21 07:54:00,variant
u_001041,Trial,2026-01-21 09:28:00,variant
u_001041,Purchase,2026-01-23 19:28:00,variant
u_001042,Visit,2026-01-27 15:57:00,control
u_001042,Signup,2026-01-27 16:05:00,control
u_001043,Visit,2026-01-17 12:26:00,variant
u_001044,Visit,2026-01-17 01:49:00,control
u_001045,Visit,2026-01-17 22:39:00,variant
u_001046,Visit,2026-01-01 01:56:00,control
u_001047,Visit,2026-01-02 01:17:00,variant
u_001048,Visit,2026-01-28 23:48:00,control
u_001048,Signup,2026-01-29 01:14:00,control
u_001049,Visit,2026-01-08 10:40:00,variant
u_001049,Signup,2026-01-08 12:39:00,variant
u_001050,Visit,2026-01-15 15:17:00,control
u_001050,Signup,2026-01-15 16:22:00,control
u_001051,Visit,2026-01-21 19:16:00,variant
u_001051,Signup,2026-01-21 20:20:00,variant
u_001051,Trial,2026-01-22 00:10:00,variant
u_001051,Purchase,2026-01-24 09:10:00,variant
u_001052,Visit,2026-01-28 06:31:00,control
u_001053,Visit,2026-01-02 07:46:00,variant
u_001053,Signup,2026-01-02 09:12:00,variant
u_001053,Trial,2026-01-02 14:11:00,variant
u_001054,Visit,2026-01-28 16:09:00,control
u_001054,Signup,2026-01-28 17:52:00,control
u_001054,Trial,2026-01-28 21:01:00,control
u_001055,Visit,2026-01-10 07:40:00,variant
u_001055,Signup,2026-01-10 09:04:00,variant
u_001056,Visit,2026-01-12 07:14:00,control
u_001056,Signup,2026-01-12 09:03:00,control
u_001057,Visit,2026-01-01 12:28:00,variant
u_001057,Signup,2026-01-01 13:13:00,variant
u_001057,Trial,2026-01-01 17:11:00,variant
u_001058,Visit,2026-01-15 10:54:00,control
u_001059,Visit,2026-01-04 23:08:00,variant
u_001059,Signup,2026-01-04 23:09:00,variant
u_001060,Visit,2026-01-05 19:42:00,control
u_001060,Signup,2026-01-05 20:49:00,control
u_001060,Trial,2026-01-05 21:00:00,control
u_001061,Visit,2026-01-25 22:38:00,variant
u_001061,Signup,2026-01-25 23:00:00,variant
u_001062,Visit,2026-01-08 11:39:00,control
u_001062,Signup,2026-01-08 13:29:00,control
u_001063,Visit,2026-01-05 02:49:00,variant
u_001064,Visit,2026-01-22 11:51:00,control
u_001064,Signup,2026-01-22 12:26:00,control
u_001064,Trial,2026-01-22 16:15:00,control
u_001065,Visit,2026-01-19 02:17:00,variant
u_001065,Signup,2026-01-19 03:12:00,variant
u_001065,Trial,2026-01-19 05:53:00,variant
u_001065,Purchase,2026-01-20 06:53:00,variant
u_001066,Visit,2026-01-16 21:48:00,control
u_001066,Signup,2026-01-16 22:41:00,control
u_001067,Visit,2026-01-06 23:22:00,variant
u_001067,Signup,2026-01-07 00:45:00,variant
u_001068,Visit,2026-01-11 07:16:00,control
u_001068,Signup,2026-01-11 08:22:00,control
u_001069,Visit,2026-01-01 12:52:00,variant
u_001069,Signup,2026-01-01 13:05:00,variant
u_001070,Visit,2026-01-13 08:41:00,control
u_001071,Visit,2026-01-16 04:03:00,variant
u_001071,Signup,2026-01-16 05:52:00,variant
u_001072,Visit,2026-01-03 11:46:00,control
u_001072,Signup,2026-01-03 13:27:00,control
u_001073,Visit,2026-01-22 01:16:00,variant
u_001073,Signup,2026-01-22 01:29:00,variant
u_001073,Trial,2026-01-22 03:57:00,variant
u_001073,Purchase,2026-01-22 19:57:00,variant
u_001074,Visit,2026-01-09 19:27:00,control
u_001074,Signup,2026-01-09 21:20:00,control
u_001075,Visit,2026-01-30 08:01:00,variant
u_001075,Signup,2026-01-30 08:21:00,variant
u_001075,Trial,2026-01-30 10:59:00,variant
u_001075,Purchase,2026-02-02 09:59:00,variant
u_001076,Visit,2026-01-12 00:33:00,control
u_001076,Signup,2026-01-12 02:16:00,control
u_001077,Visit,2026-01-12 10:40:00,variant
u_001077,Signup,2026-01-12 12:10:00,variant
u_001077,Trial,2026-01-12 14:47:00,variant
u_001078,Visit,2026-01-05 20:00:00,control
u_001078,Signup,2026-01-05 20:37:00,control
u_001079,Visit,2026-01-21 10:45:00,variant
u_001079,Signup,2026-01-21 10:51:00,variant
u_001080,Visit,2026-01-01 09:34:00,control
u_001080,Signup,2026-01-01 09:43:00,control
u_001080,Trial,2026-01-01 11:21:00,control
u_001081,Visit,2026-01-25 20:53:00,variant
u_001081,Signup,2026-01-25 21:41:00,variant
u_001081,Trial,2026-01-26 02:32:00,variant
u_001082,Visit,2026-01-08 11:49:00,control
u_001082,Signup,2026-01-08 12:09:00,control
u_001082,Trial,2026-01-08 13:49:00,control
u_001083,Visit,2026-01-16 10:00:00,variant
u_001083,Signup,2026-01-16 11:27:00,variant
u_001083,Trial,2026-01-16 14:58:00,variant
u_001083,Purchase,2026-01-17 20:58:00,variant
u_001084,Visit,2026-01-18 14:46:00,control
u_001084,Signup,2026-01-18 16:26:00,control
u_001084,Trial,2026-01-18 18:44:00,control
u_001085,Visit,2026-01-15 01:32:00,variant
u_001085,Signup,2026-01-15 02:22:00,variant
u_001086,Visit,2026-01-25 20:43:00,control
u_001086,Signup,2026-01-25 21:01:00,control
u_001087,Visit,2026-01-06 01:53:00,variant
u_001087,Signup,2026-01-06 02:27:00,variant
u_001087,Trial,2026-01-06 03:35:00,variant
u_001088,Visit,2026-01-07 22:06:00,control
u_001089,Visit,2026-01-29 02:35:00,variant
u_001089,Signup,2026-01-29 03:08:00,variant
u_001090,Visit,2026-01-14 03:47:00,control
u_001090,Signup,2026-01-14 05:27:00,control
u_001091,Visit,2026-01-29 16:27:00,variant
u_001091,Signup,2026-01-29 17:08:00,variant
u_001091,Trial,2026-01-29 20:38:00,variant
u_001091,Purchase,2026-01-29 23:38:00,variant
u_001092,Visit,2026-01-02 23:22:00,control
u_001093,Visit,2026-01-06 00:44:00,variant
u_001093,Signup,2026-01-06 02:43:00,variant
u_001093,Trial,2026-01-06 07:01:00,variant
u_001094,Visit,2026-01-04 17:32:00,control
u_001094,Signup,2026-01-04 18:16:00,control
u_001094,Trial,2026-01-04 19:15:00,control
u_001095,Visit,2026-01-13 12:30:00,variant
u_001095,Signup,2026-01-13 14:05:00,variant
u_001095,Trial,2026-01-13 15:39:00,variant
u_001096,Visit,2026-01-10 00:18:00,control
u_001096,Signup,2026-01-10 01:07:00,control
u_001097,Visit,2026-01-13 07:32:00,variant
u_001097,Signup,2026-01-13 08:09:00,variant
u_001098,Visit,2026-01-10 02:25:00,control
u_001099,Visit,2026-01-20 08:09:00,variant
u_001099,Signup,2026-01-20 09:54:00,variant
u_001099,Trial,2026-01-20 13:30:00,variant
u_001100,Visit,2026-01-14 21:04:00,control
u_001100,Signup,2026-01-14 22:15:00,control
u_001100,Trial,2026-01-15 01:22:00,control
u_001101,Visit,2026-01-16 08:47:00,variant
u_001101,Signup,2026-01-16 09:09:00,variant
u_001102,Visit,2026-01-15 21:06:00,control
u_001103,Visit,2026-01-25 07:11:00,variant
u_001103,Signup,2026-01-25 08:22:00,variant
u_001104,Visit,2026-01-09 03:07:00,control
u_001104,Signup,2026-01-09 04:23:00,control
u_001104,Trial,2026-01-09 05:48:00,control
u_001105,Visit,2026-01-17 06:00:00,variant
u_001105,Signup,2026-01-17 07:41:00,variant
u_001105,Trial,2026-01-17 10:12:00,variant
u_001106,Visit,2026-01-20 18:59:00,control
u_001106,Signup,2026-01-20 20:06:00,control
u_001107,Visit,2026-01-24 14:42:00,variant
u_001108,Visit,2026-01-05 18:14:00,control
u_001108,Signup,2026-01-05 19:12:00,control
u_001109,Visit,2026-01-12 02:27:00,variant
u_001110,Visit,2026-01-25 22:40:00,control
u_001110,Signup,2026-01-26 00:18:00,control
u_001111,Visit,2026-01-04 09:50:00,variant
u_001112,Visit,2026-01-04 13:27:00,control
u_001112,Signup,2026-01-04 13:37:00,control
u_001112,Trial,2026-01-04 14:32:00,control
u_001113,Visit,2026-01-30 23:25:00,variant
u_001113,Signup,2026-01-31 01:07:00,variant
u_001113,Trial,2026-01-31 05:02:00,variant
u_001114,Visit,2026-01-23 03:04:00,control
u_001114,Signup,2026-01-23 03:20:00,control
u_001114,Trial,2026-01-23 07:16:00,control
u_001115,Visit,2026-01-08 17:17:00,variant
u_001115,Signup,2026-01-08 17:19:00,variant
u_001116,Visit,2026-01-21 00:34:00,control
u_001116,Signup,2026-01-21 00:40:00,control
u_001117,Visit,2026-01-01 20:38:00,variant
u_001117,Signup,2026-01-01 22:23:00,variant
u_001117,Trial,2026-01-02 00:07:00,variant
u_001118,Visit,2026-01-11 22:06:00,control
u_001118,Signup,2026-01-11 22:47:00,control
u_001119,Visit,2026-01-12 21:01:00,variant
u_001119,Signup,2026-01-12 21:56:00,variant
u_001119,Trial,2026-01-12 22:04:00,variant
u_001119,Purchase,2026-01-14 02:04:00,variant
u_001120,Visit,2026-01-16 04:45:00,control
u_001120,Signup,2026-01-16 05:57:00,control
u_001120,Trial,2026-01-16 08:30:00,control
u_001121,Visit,2026-01-22 06:47:00,variant
u_001121,Signup,2026-01-22 07:10:00,variant
u_001122,Visit,2026-01-11 05:39:00,control
u_001122,Signup,2026-01-11 07:01:00,control
u_001122,Trial,2026-01-11 11:02:00,control
u_001123,Visit,2026-01-05 03:20:00,variant
u_001123,Signup,2026-01-05 05:01:00,variant
u_001124,Visit,2026-01-11 19:15:00,control
u_001124,Signup,2026-01-11 21:00:00,control
u_001124,Trial,2026-01-12 01:59:00,control
u_001124,Purchase,2026-01-14 08:59:00,control
u_001125,Visit,2026-01-12 06:41:00,variant
u_001126,Visit,2026-01-17 06:35:00,control
u_001126,Signup,2026-01-17 07:10:00,control
u_001126,Trial,2026-01-17 07:45:00,control
u_001127,Visit,2026-01-23 13:41:00,variant
u_001127,Signup,2026-01-23 14:16:00,variant
u_001128,Visit,2026-01-08 01:54:00,control
u_001128,Signup,2026-01-08 02:56:00,control
u_001128,Trial,2026-01-08 05:09:00,control
u_001129,Visit,2026-01-02 22:39:00,variant
u_001129,Signup,2026-01-03 00:02:00,variant
u_001129,Trial,2026-01-03 04:46:00,variant
u_001130,Visit,2026-01-29 16:18:00,control
u_001130,Signup,2026-01-29 17:37:00,control
u_001130,Trial,2026-01-29 22:08:00,control
u_001130,Purchase,2026-01-31 06:08:00,control
u_001131,Visit,2026-01-01 23:13:00,variant
u_001131,Signup,2026-01-01 23:49:00,variant
u_001131,Trial,2026-01-02 03:28:00,variant
u_001131,Purchase,2026-01-03 12:28:00,variant
u_001132,Visit,2026-01-09 20:08:00,control
u_001132,Signup,2026-01-09 20:48:00,control
u_001133,Visit,2026-01-12 12:39:00,variant
u_001134,Visit,2026-01-02 06:14:00,control
u_001134,Signup,2026-01-02 08:05:00,control
u_001134,Trial,2026-01-02 12:41:00,control
u_001134,Purchase,2026-01-04 18:41:00,control
u_001135,Visit,2026-01-03 23:22:00,variant
u_001136,Visit,2026-01-18 02:10:00,control
u_001137,Visit,2026-01-13 08:39:00,variant
u_001137,Signup,2026-01-13 08:45:00,variant
u_001137,Trial,2026-01-13 09:12:00,variant
u_001138,Visit,2026-01-09 05:57:00,control
u_001139,Visit,2026-01-14 14:12:00,variant
u_001139,Signup,2026-01-14 16:03:00,variant
u_001139,Trial,2026-01-14 20:40:00,variant
u_001140,Visit,2026-01-19 00:55:00,control
u_001140,Signup,2026-01-19 02:19:00,control
u_001141,Visit,2026-01-20 14:14:00,variant
u_001141,Signup,2026-01-20 15:04:00,variant
u_001141,Trial,2026-01-20 17:10:00,variant
u_001142,Visit,2026-01-07 02:17:00,control
u_001142,Signup,2026-01-07 04:11:00,control
u_001143,Visit,2026-01-13 16:02:00,variant
u_001144,Visit,2026-01-02 02:56:00,control
u_001145,Visit,2026-01-05 18:22:00,variant
u_001145,Signup,2026-01-05 20:05:00,variant
u_001145,Trial,2026-01-05 23:09:00,variant
u_001145,Purchase,2026-01-06 00:09:00,variant
u_001146,Visit,2026-01-15 20:09:00,control
u_001146,Signup,2026-01-15 21:38:00,control
u_001147,Visit,2026-01-14 02:32:00,variant
u_001148,Visit,2026-01-16 13:40:00,control
u_001148,Signup,2026-01-16 14:01:00,control
u_001149,Visit,2026-01-07 00:12:00,variant
u_001149,Signup,2026-01-07 01:01:00,variant
u_001149,Trial,2026-01-07 03:40:00,variant
u_001150,Visit,2026-01-21 21:43:00,control
u_001151,Visit,2026-01-09 00:37:00,variant
u_001151,Signup,2026-01-09 02:15:00,variant
u_001152,Visit,2026-01-11 20:10:00,control
u_001152,Signup,2026-01-11 21:35:00,control
u_001153,Visit,2026-01-26 08:34:00,variant
u_001153,Signup,2026-01-26 09:04:00,variant
u_001154,Visit,2026-01-18 14:42:00,control
u_001154,Signup,2026-01-18 16:31:00,control
u_001155,Visit,2026-01-10 13:20:00,variant
u_001155,Signup,2026-01-10 13:28:00,variant
u_001155,Trial,2026-01-10 15:15:00,variant
u_001156,Visit,2026-01-18 06:11:00,control
u_001156,Signup,2026-01-18 06:33:00,control
u_001156,Trial,2026-01-18 07:34:00,control
u_001157,Visit,2026-01-16 00:31:00,variant
u_001157,Signup,2026-01-16 02:02:00,variant
u_001158,Visit,2026-01-14 20:37:00,control
u_001158,Signup,2026-01-14 22:08:00,control
u_001158,Trial,2026-01-15 02:27:00,control
u_001159,Visit,2026-01-07 09:57:00,variant
u_001159,Signup,2026-01-07 11:21:00,variant
u_001159,Trial,2026-01-07 13:10:00,variant
u_001160,Visit,2026-01-12 09:20:00,control
u_001161,Visit,2026-01-04 08:31:00,variant
u_001161,Signup,2026-01-04 09:55:00,variant
u_001161,Trial,2026-01-04 10:24:00,variant
u_001161,Purchase,2026-01-04 19:24:00,variant
u_001162,Visit,2026-01-05 16:25:00,control
u_001162,Signup,2026-01-05 16:36:00,control
u_001162,Trial,2026-01-05 17:31:00,control
u_001163,Visit,2026-01-20 23:36:00,variant
u_001163,Signup,2026-01-21 00:28:00,variant
u_001163,Trial,2026-01-21 03:58:00,variant
u_001163,Purchase,2026-01-22 15:58:00,variant
u_001164,Visit,2026-01-19 19:46:00,control
u_001164,Signup,2026-01-19 20:37:00,control
u_001164,Trial,2026-01-19 21:49:00,control
u_001165,Visit,2026-01-25 18:52:00,variant
u_001165,Signup,2026-01-25 19:24:00,variant
u_001166,Visit,2026-01-11 07:51:00,control
u_001167,Visit,2026-01-26 17:07:00,variant
u_001167,Signup,2026-01-26 18:15:00,variant
u_001168,Visit,2026-01-30 01:08:00,control
u_001168,Signup,2026-01-30 02:47:00,control
u_001169,Visit,2026-01-29 00:02:00,variant
u_001169,Signup,2026-01-29 01:27:00,variant
u_001169,Trial,2026-01-29 02:43:00,variant
u_001169,Purchase,2026-01-30 22:43:00,variant
u_001170,Visit,2026-01-04 05:13:00,control
u_001170,Signup,2026-01-04 05:57:00,control
u_001171,Visit,2026-01-19 08:29:00,variant
u_001171,Signup,2026-01-19 08:47:00,variant
u_001171,Trial,2026-01-19 13:03:00,variant
u_001171,Purchase,2026-01-22 08:03:00,variant
u_001172,Visit,2026-01-02 06:01:00,control
u_001172,Signup,2026-01-02 07:18:00,control
u_001172,Trial,2026-01-02 10:07:00,control
u_001173,Visit,2026-01-04 13:47:00,variant
u_001173,Signup,2026-01-04 15:10:00,variant
u_001173,Trial,2026-01-04 18:26:00,variant
u_001173,Purchase,2026-01-04 21:26:00,variant
u_001174,Visit,2026-01-06 10:57:00,control
u_001174,Signup,2026-01-06 11:59:00,control
u_001174,Trial,2026-01-06 12:49:00,control
u_001175,Visit,2026-01-19 08:59:00,variant
u_001176,Visit,2026-01-14 03:06:00,control
u_001176,Signup,2026-01-14 04:02:00,control
u_001177,Visit,2026-01-17 04:26:00,variant
u_001178,Visit,2026-01-02 20:15:00,control
u_001178,Signup,2026-01-02 21:25:00,control
u_001178,Trial,2026-01-03 01:38:00,control
u_001179,Visit,2026-01-01 23:14:00,variant
u_001179,Signup,2026-01-02 00:02:00,variant
u_001179,Trial,2026-01-02 02:44:00,variant
u_001180,Visit,2026-01-06 16:29:00,control
u_001180,Signup,2026-01-06 16:41:00,control
u_001181,Visit,2026-01-29 03:31:00,variant
u_001181,Signup,2026-01-29 04:04:00,variant
u_001181,Trial,2026-01-29 04:38:00,variant
u_001181,Purchase,2026-01-29 23:38:00,variant
u_001182,Visit,2026-01-26 12:32:00,control
u_001182,Signup,2026-01-26 12:34:00,control
u_001182,Trial,2026-01-26 15:12:00,control
u_001182,Purchase,2026-01-27 05:12:00,control
u_001183,Visit,2026-01-02 05:12:00,variant
u_001183,Signup,2026-01-02 06:48:00,variant
u_001183,Trial,2026-01-02 09:37:00,variant
u_001184,Visit,2026-01-18 11:59:00,control
u_001184,Signup,2026-01-18 13:57:00,control
u_001184,Trial,2026-01-18 16:31:00,control
u_001185,Visit,2026-01-26 12:15:00,variant
u_001185,Signup,2026-01-26 14:13:00,variant
u_001185,Trial,2026-01-26 18:27:00,variant
u_001185,Purchase,2026-01-29 10:27:00,variant
u_001186,Visit,2026-01-08 12:44:00,control
u_001187,Visit,2026-01-02 21:33:00,variant
u_001188,Visit,2026-01-02 20:19:00,control
u_001188,Signup,2026-01-02 20:26:00,control
u_001188,Trial,2026-01-02 23:01:00,control
u_001188,Purchase,2026-01-04 16:01:00,control
u_001189,Visit,2026-01-25 03:54:00,variant
u_001189,Signup,2026-01-25 05:01:00,variant
u_001189,Trial,2026-01-25 07:15:00,variant
u_001189,Purchase,2026-01-27 21:15:00,variant
u_001190,Visit,2026-01-27 21:32:00,control
u_001190,Signup,2026-01-27 22:38:00,control
u_001190,Trial,2026-01-28 03:28:00,control
u_001190,Purchase,2026-01-29 08:28:00,control
u_001191,Visit,2026-01-26 17:26:00,variant
