user_id,variant,event_name,timestamp
u_000118,control,page_view,2026-01-11 02:54:00
u_000119,variant,add_to_cart,2026-01-09 10:59:00
u_000119,variant,purchase,2026-01-08 22:20:00
u_000119,variant,checkout_start,2026-01-11 07:29:00
u_000120,variant,checkout_start,2026-01-05 00:00:00
u_000120,variant,page_view,2026-01-05 14:19:00
u_000120,variant,page_view,2026-01-05 12:32:00
u_000121,control,checkout_start,2026-01-05 21:03:00
u_000121,control,checkout_start,2026-01-11 11:48:00
u_000122,control,page_view,2026-01-08 03:37:00
u_000122,control,add_to_cart,2026-01-05 21:46:00
u_000122,control,purchase,2026-01-01 22:45:00
u_000122,control,add_to_cart,2026-01-12 02:54:00
u_000122,control,add_to_cart,2026-01-02 01:07:00
u_000122,control,page_view,2026-01-05 05:17:00
u_000123,control,checkout_start,2026-01-03 09:35:00
u_000123,control,purchase,2026-01-05 08:41:00
u_000123,control,page_view,2026-01-01 03:47:00
u_000124,control,checkout_start,2026-01-02 22:04:00
u_000124,control,add_to_cart,2026-01-11 14:25:00
u_000124,control,purchase,2026-01-11 05:13:00
u_000124,control,checkout_start,2026-01-11 11:20:00
u_000124,control,add_to_cart,2026-01-01 21:25:00
u_000125,variant,checkout_start,2026-01-12 05:53:00
u_000125,variant,page_view,2026-01-13 10:43:00
u_000125,variant,add_to_cart,2026-01-07 04:33:00
u_000125,variant,purchase,2026-01-08 14:37:00
u_000125,variant,page_view,2026-01-04 13:14:00
u_000126,variant,page_view,2026-01-03 07:26:00
u_000126,variant,add_to_cart,2026-01-08 03:22:00
u_000126,variant,page_view,2026-01-08 07:01:00
u_000126,variant,checkout_start,2026-01-07 09:17:00
u_000126,variant,checkout_start,2026-01-09 22:54:00
u_000127,variant,purchase,2026-01-09 13:31:00
u_000127,variant,purchase,2026-01-09 23:19:00
u_000127,variant,purchase,2026-01-07 00:52:00
u_000127,variant,page_view,2026-01-03 13:00:00
u_000128,variant,purchase,2026-01-05 06:32:00
u_000128,variant,add_to_cart,2026-01-01 11:28:00
u_000128,variant,purchase,2026-01-07 02:34:00
u_000128,variant,add_to_cart,2026-01-04 10:43:00
u_000128,variant,page_view,2026-01-11 16:04:00
u_000128,variant,page_view,2026-01-02 05:12:00
u_000128,variant,purchase,2026-01-08 16:07:00
u_000129,variant,add_to_cart,2026-01-08 18:01:00
u_000129,variant,page_view,2026-01-14 20:39:00
u_000130,control,purchase,2026-01-08 05:12:00
u_000130,control,purchase,2026-01-05 13:20:00
u_000130,control,checkout_start,2026-01-11 10:41:00
u_000130,control,checkout_start,2026-01-12 22:40:00
u_000130,control,page_view,2026-01-07 04:32:00
u_000130,control,purchase,2026-01-03 13:11:00
u_000130,control,add_to_cart,2026-01-14 22:05:00
u_000131,control,add_to_cart,2026-01-06 02:00:00
u_000131,control,page_view,2026-01-11 06:53:00
u_000131,control,page_view,2026-01-03 21:54:00
u_000131,control,page_view,2026-01-11 13:17:00
u_000131,control,purchase,2026-01-02 05:17:00
u_000132,variant,purchase,2026-01-08 02:39:00
u_000132,variant,page_view,2026-01-10 16:33:00
u_000132,variant,checkout_start,2026-01-12 15:46:00
u_000132,variant,add_to_cart,2026-01-08 19:18:00
u_000132,variant,purchase,2026-01-10 08:06:00
u_000132,variant,checkout_start,2026-01-14 12:54:00
u_000132,variant,add_to_cart,2026-01-03 09:58:00
u_000133,variant,page_view,2026-01-08 17:11:00
u_000133,variant,purchase,2026-01-12 00:27:00
u_000133,variant,checkout_start,2026-01-06 22:55:00
u_000133,variant,page_view,2026-01-01 12:51:00
u_000133,variant,add_to_cart,2026-01-14 14:36:00
u_000133,variant,checkout_start,2026-01-06 16:43:00
u_000133,variant,add_to_cart,2026-01-05 16:16:00
u_000134,variant,add_to_cart,2026-01-12 17:17:00
u_000134,variant,page_view,2026-01-07 19:40:00
u_000134,variant,checkout_start,2026-01-10 08:03:00
u_000134,variant,page_view,2026-01-10 00:12:00
u_000134,variant,purchase,2026-01-02 06:56:00
u_000134,variant,add_to_cart,2026-01-06 22:59:00
u_000134,variant,add_to_cart,2026-01-07 03:48:00
u_000135,variant,purchase,2026-01-09 10:00:00
u_000135,variant,purchase,2026-01-12 09:53:00
u_000135,variant,page_view,2026-01-06 10:00:00
u_000135,variant,purchase,2026-01-07 04:38:00
u_000135,variant,checkout_start,2026-01-06 18:26:00
u_000135,variant,page_view,2026-01-08 21:50:00
u_000135,variant,add_to_cart,2026-01-11 20:03:00
u_000136,control,page_view,2026-01-06 00:21:00
u_000136,control,add_to_cart,2026-01-10 11:17:00
u_000136,control,add_to_cart,2026-01-08 22:03:00
u_000136,control,purchase,2026-01-09 06:11:00
u_000136,control,page_view,2026-01-07 17:32:00
u_000136,control,purchase,2026-01-07 18:04:00
u_000136,control,purchase,2026-01-13 15:17:00
u_000137,control,add_to_cart,2026-01-03 14:11:00
u_000137,control,page_view,2026-01-06 03:34:00
u_000137,control,add_to_cart,2026-01-05 21:44:00
u_000138,control,page_view,2026-01-07 15:40:00
u_000138,control,purchase,2026-01-11 05:59:00
u_000138,control,page_view,2026-01-04 08:34:00
u_000138,control,purchase,2026-01-09 03:48:00
u_000138,control,purchase,2026-01-13 02:24:00
u_000138,control,add_to_cart,2026-01-08 09:50:00
u_000139,variant,checkout_start,2026-01-10 02:18:00
u_000139,variant,checkout_start,2026-01-13 01:16:00
u_000139,variant,checkout_start,2026-01-02 10:11:00
u_000139,variant,add_to_cart,2026-01-08 23:30:00
u_000140,variant,purchase,2026-01-06 19:49:00
u_000140,variant,purchase,2026-01-06 11:21:00
u_000140,variant,page_view,2026-01-07 15:40:00
u_000140,variant,page_view,2026-01-06 17:01:00
u_000140,variant,page_view,2026-01-01 08:41:00
u_000141,variant,checkout_start,2026-01-02 20:18:00
u_000141,variant,checkout_start,2026-01-08 00:42:00
u_000141,variant,page_view,2026-01-09 12:24:00
u_000141,variant,add_to_cart,2026-01-12 12:11:00
u_000141,variant,checkout_start,2026-01-02 13:29:00
u_000142,variant,page_view,2026-01-11 03:04:00
u_000142,variant,add_to_cart,2026-01-07 20:22:00
u_000142,variant,checkout_start,2026-01-12 19:47:00
u_000142,variant,checkout_start,2026-01-02 02:01:00
u_000142,variant,add_to_cart,2026-01-09 14:01:00
u_000143,control,add_to_cart,2026-01-05 12:40:00
u_000143,control,add_to_cart,2026-01-14 08:28:00
u_000144,control,purchase,2026-01-13 02:14:00
u_000144,control,purchase,2026-01-03 13:43:00
u_000144,control,add_to_cart,2026-01-01 19:17:00
u_000144,control,purchase,2026-01-13 03:23:00
u_000144,control,page_view,2026-01-03 08:53:00
u_000144,control,page_view,2026-01-13 23:53:00
u_000144,control,purchase,2026-01-04 21:10:00
u_000145,control,add_to_cart,2026-01-09 04:22:00
u_000145,control,page_view,2026-01-07 13:32:00
u_000146,variant,purchase,2026-01-03 15:24:00
u_000146,variant,page_view,2026-01-07 00:50:00
u_000146,variant,add_to_cart,2026-01-13 20:55:00
u_000146,variant,purchase,2026-01-04 12:51:00
u_000146,variant,add_to_cart,2026-01-09 21:19:00
u_000147,variant,page_view,2026-01-05 03:29:00
u_000147,variant,checkout_start,2026-01-13 00:54:00
u_000147,variant,add_to_cart,2026-01-07 13:04:00
u_000147,variant,checkout_start,2026-01-06 22:53:00
u_000147,variant,purchase,2026-01-08 05:03:00
u_000147,variant,purchase,2026-01-09 12:05:00
u_000147,variant,purchase,2026-01-13 00:50:00
u_000148,variant,purchase,2026-01-02 19:20:00
u_000148,variant,add_to_cart,2026-01-01 16:18:00
u_000148,variant,page_view,2026-01-11 02:02:00
u_000149,variant,page_view,2026-01-06 17:11:00
u_000149,variant,purchase,2026-01-12 08:27:00
u_000150,control,page_view,2026-01-03 01:42:00
u_000150,control,add_to_cart,2026-01-04 23:11:00
u_000150,control,page_view,2026-01-08 08:05:00
u_000150,control,add_to_cart,2026-01-07 00:39:00
u_000150,control,page_view,2026-01-06 23:06:00
u_000150,control,add_to_cart,2026-01-04 00:56:00
u_000150,control,purchase,2026-01-13 10:46:00
u_000151,variant,checkout_start,2026-01-10 11:08:00
u_000151,variant,page_view,2026-01-06 12:25:00
u_000151,variant,page_view,2026-01-08 19:56:00
u_000151,variant,purchase,2026-01-10 08:47:00
u_000151,variant,page_view,2026-01-08 18:56:00
u_000151,variant,purchase,2026-01-02 10:17:00
u_000151,variant,checkout_start,2026-01-04 12:05:00
u_000152,variant,checkout_start,2026-01-11 19:20:00
u_000152,variant,checkout_start,2026-01-13 12:29:00
u_000152,variant,add_to_cart,2026-01-11 09:55:00
u_000152,variant,add_to_cart,2026-01-09 01:44:00
u_000152,variant,checkout_start,2026-01-03 10:08:00
u_000152,variant,purchase,2026-01-11 04:29:00
u_000152,variant,add_to_cart,2026-01-09 07:00:00
u_000153,control,add_to_cart,2026-01-09 21:22:00
u_000153,control,checkout_start,2026-01-11 21:53:00
u_000153,control,page_view,2026-01-01 01:23:00
u_000153,control,add_to_cart,2026-01-12 13:03:00
u_000153,control,page_view,2026-01-13 01:21:00
u_000154,variant,page_view,2026-01-07 12:53:00
u_000154,variant,purchase,2026-01-13 00:12:00
u_000154,variant,checkout_start,2026-01-08 09:07:00
u_000154,variant,purchase,2026-01-13 17:22:00
u_000155,control,purchase,2026-01-12 15:16:00
u_000155,control,page_view,2026-01-01 06:36:00
u_000155,control,checkout_start,2026-01-14 09:35:00
u_000155,control,add_to_cart,2026-01-14 12:39:00
u_000155,control,purchase,2026-01-02 23:18:00
u_000155,control,add_to_cart,2026-01-04 02:18:00
u_000156,variant,checkout_start,2026-01-04 00:14:00
u_000156,variant,checkout_start,2026-01-10 10:25:00
u_000157,control,page_view,2026-01-01 23:13:00
u_000157,control,add_to_cart,2026-01-01 14:19:00
u_000157,control,purchase,2026-01-03 07:51:00
u_000157,control,page_view,2026-01-02 23:02:00
u_000158,control,checkout_start,2026-01-10 10:57:00
u_000158,control,add_to_cart,2026-01-05 11:46:00
u_000158,control,checkout_start,2026-01-02 13:52:00
u_000158,control,add_to_cart,2026-01-02 10:24:00
u_000158,control,add_to_cart,2026-01-14 13:39:00
u_000158,control,purchase,2026-01-10 11:26:00
u_000159,variant,add_to_cart,2026-01-10 20:59:00
u_000159,variant,purchase,2026-01-08 19:53:00
u_000159,variant,page_view,2026-01-10 17:15:00
u_000159,variant,page_view,2026-01-05 12:48:00
u_000159,variant,page_view,2026-01-01 16:51:00
u_000160,control,checkout_start,2026-01-06 17:23:00
u_000160,control,add_to_cart,2026-01-09 23:54:00
u_000160,control,checkout_start,2026-01-04 06:06:00
u_000160,control,add_to_cart,2026-01-11 21:10:00
u_000160,control,checkout_start,2026-01-12 05:21:00
u_000160,control,checkout_start,2026-01-06 18:51:00
u_000161,control,page_view,2026-01-09 18:35:00
u_000161,control,checkout_start,2026-01-04 21:04:00
u_000161,control,add_to_cart,2026-01-02 04:06:00
u_000161,control,page_view,2026-01-02 08:04:00
u_000161,control,checkout_start,2026-01-02 16:52:00
u_000161,control,checkout_start,2026-01-02 13:26:00
u_000162,variant,checkout_start,2026-01-05 02:12:00
u_000162,variant,checkout_start,2026-01-04 03:42:00
u_000162,variant,checkout_start,2026-01-09 23:12:00
u_000162,variant,add_to_cart,2026-01-10 19:33:00
u_000162,variant,purchase,2026-01-06 18:53:00
u_000162,variant,add_to_cart,2026-01-07 04:37:00
u_000163,control,page_view,2026-01-14 10:31:00
u_000163,control,add_to_cart,2026-01-14 11:52:00
u_000163,control,purchase,2026-01-01 21:26:00
u_000163,control,page_view,2026-01-03 12:58:00
u_000163,control,checkout_start,2026-01-05 22:50:00
u_000164,variant,checkout_start,2026-01-05 13:19:00
u_000164,variant,purchase,2026-01-11 15:44:00
u_000165,variant,checkout_start,2026-01-10 17:47:00
u_000165,variant,page_view,2026-01-11 15:16:00
u_000165,variant,add_to_cart,2026-01-01 01:28:00
u_000165,variant,page_view,2026-01-05 07:33:00
u_000165,variant,add_to_cart,2026-01-03 22:06:00
u_000165,variant,purchase,2026-01-07 06:09:00
u_000165,variant,add_to_cart,2026-01-10 10:22:00
u_000166,control,purchase,2026-01-08 00:06:00
u_000166,control,checkout_start,2026-01-12 22:42:00
u_000166,control,page_view,2026-01-02 16:49:00
u_000166,control,checkout_start,2026-01-08 16:56:00
u_000167,variant,page_view,2026-01-14 09:02:00
u_000167,variant,page_view,2026-01-07 11:27:00
u_000167,variant,page_view,2026-01-06 12:55:00
u_000168,control,checkout_start,2026-01-01 13:48:00
u_000168,control,page_view,2026-01-14 05:32:00
u_000168,control,add_to_cart,2026-01-06 23:41:00
u_000168,control,purchase,2026-01-12 17:47:00
u_000168,control,add_to_cart,2026-01-04 02:33:00
u_000168,control,add_to_cart,2026-01-05 17:30:00
u_000169,control,checkout_start,2026-01-04 15:24:00
u_000169,control,add_to_cart,2026-01-11 05:29:00
u_000169,control,checkout_start,2026-01-08 17:09:00
u_000169,control,purchase,2026-01-10 02:59:00
u_000169,control,checkout_start,2026-01-07 17:49:00
u_000169,control,purchase,2026-01-01 07:43:00
u_000170,control,checkout_start,2026-01-09 12:18:00
u_000170,control,add_to_cart,2026-01-09 10:00:00
u_000171,variant,checkout_start,2026-01-06 01:22:00
u_000171,variant,checkout_start,2026-01-05 18:31:00
u_000172,control,page_view,2026-01-12 19:35:00
u_000172,control,add_to_cart,2026-01-04 05:08:00
u_000172,control,purchase,2026-01-02 11:08:00
u_000172,control,checkout_start,2026-01-02 00:51:00
u_000172,control,purchase,2026-01-03 05:13:00
u_000172,control,add_to_cart,2026-01-10 04:24:00
u_000173,control,add_to_cart,2026-01-04 15:27:00
u_000173,control,add_to_cart,2026-01-13 20:17:00
u_000173,control,purchase,2026-01-02 17:09:00
u_000173,control,purchase,2026-01-12 18:33:00
u_000173,control,checkout_start,2026-01-04 13:51:00
u_000173,control,add_to_cart,2026-01-11 20:29:00
u_000173,control,add_to_cart,2026-01-05 19:33:00
u_000174,variant,page_view,2026-01-06 18:04:00
u_000174,variant,page_view,2026-01-01 02:20:00
u_000174,variant,add_to_cart,2026-01-11 14:52:00
u_000174,variant,purchase,2026-01-07 03:21:00
u_000175,variant,page_view,2026-01-09 21:53:00
u_000175,variant,checkout_start,2026-01-05 15:39:00
u_000175,variant,add_to_cart,2026-01-10 09:08:00
u_000175,variant,add_to_cart,2026-01-09 10:51:00
u_000175,variant,page_view,2026-01-08 11:57:00
u_000175,variant,page_view,2026-01-07 06:00:00
u_000176,control,purchase,2026-01-06 06:08:00
u_000176,control,page_view,2026-01-01 13:33:00
u_000176,control,checkout_start,2026-01-12 08:58:00
u_000176,control,purchase,2026-01-12 07:35:00
u_000176,control,add_to_cart,2026-01-07 20:38:00
u_000177,control,purchase,2026-01-07 08:30:00
u_000177,control,add_to_cart,2026-01-01 23:19:00
u_000177,control,page_view,2026-01-08 09:50:00
u_000177,control,checkout_start,2026-01-09 01:11:00
u_000177,control,add_to_cart,2026-01-04 04:14:00
u_000177,control,add_to_cart,2026-01-13 07:14:00
u_000177,control,purchase,2026-01-01 17:36:00
u_000178,control,checkout_start,2026-01-04 00:32:00
u_000178,control,add_to_cart,2026-01-02 19:11:00
u_000178,control,add_to_cart,2026-01-13 08:59:00
u_000178,control,purchase,2026-01-01 05:01:00
u_000179,control,purchase,2026-01-11 18:04:00
u_000179,control,page_view,2026-01-06 10:57:00
u_000179,control,purchase,2026-01-14 17:09:00
u_000179,control,add_to_cart,2026-01-04 23:07:00
u_000179,control,page_view,2026-01-13 12:42:00
u_000180,variant,add_to_cart,2026-01-02 21:11:00
u_000180,variant,purchase,2026-01-01 22:15:00
u_000180,variant,checkout_start,2026-01-03 04:05:00
u_000181,control,checkout_start,2026-01-10 18:39:00
u_000181,control,checkout_start,2026-01-06 23:36:00
u_000181,control,add_to_cart,2026-01-12 05:44:00
u_000181,control,checkout_start,2026-01-10 09:47:00
u_000182,control,page_view,2026-01-14 17:20:00
u_000182,control,purchase,2026-01-07 03:45:00
u_000182,control,page_view,2026-01-06 05:51:00
u_000182,control,add_to_cart,2026-01-14 14:59:00
u_000182,control,add_to_cart,2026-01-14 04:33:00
u_000182,control,page_view,2026-01-13 23:27:00
u_000183,control,checkout_start,2026-01-02 12:10:00
u_000183,control,checkout_start,2026-01-13 18:13:00
u_000183,control,purchase,2026-01-07 09:42:00
u_000183,control,add_to_cart,2026-01-06 09:03:00
u_000183,control,page_view,2026-01-10 03:36:00
u_000183,control,purchase,2026-01-04 17:47:00
u_000183,control,purchase,2026-01-02 08:11:00
u_000184,variant,purchase,2026-01-02 13:47:00
u_000184,variant,add_to_cart,2026-01-13 08:23:00
u_000185,variant,add_to_cart,2026-01-01 13:41:00
u_000185,variant,checkout_start,2026-01-05 11:33:00
u_000185,variant,page_view,2026-01-07 15:30:00
u_000185,variant,page_view,2026-01-12 21:11:00
u_000186,control,purchase,2026-01-14 17:02:00
u_000186,control,purchase,2026-01-08 00:44:00
u_000186,control,page_view,2026-01-01 14:25:00
u_000186,control,page_view,2026-01-04 06:43:00
u_000186,control,purchase,2026-01-03 23:28:00
u_000186,control,page_view,2026-01-14 02:15:00
u_000187,variant,add_to_cart,2026-01-05 05:20:00
u_000187,variant,purchase,2026-01-05 20:58:00
u_000187,variant,purchase,2026-01-14 21:21:00
u_000187,variant,add_to_cart,2026-01-10 19:24:00
u_000188,variant,purchase,2026-01-14 14:54:00
u_000188,variant,page_view,2026-01-01 03:23:00
u_000189,control,purchase,2026-01-04 09:56:00
u_000189,control,add_to_cart,2026-01-05 16:55:00
u_000190,control,page_view,2026-01-06 17:11:00
u_000190,control,purchase,2026-01-05 23:55:00
u_000190,control,purchase,2026-01-10 15:32:00
u_000191,control,checkout_start,2026-01-06 04:46:00
u_000191,control,add_to_cart,2026-01-04 22:07:00
u_000191,control,checkout_start,2026-01-06 15:47:00
u_000191,control,add_to_cart,2026-01-06 03:57:00
u_000191,control,purchase,2026-01-10 00:09:00
u_000191,control,purchase,2026-01-13 23:51:00
u_000192,variant,page_view,2026-01-14 12:21:00
u_000192,variant,add_to_cart,2026-01-06 06:02:00
u_000192,variant,add_to_cart,2026-01-02 05:33:00
u_000192,variant,checkout_start,2026-01-01 16:00:00
u_000192,variant,checkout_start,2026-01-12 16:02:00
u_000193,control,add_to_cart,2026-01-10 10:11:00
u_000193,control,purchase,2026-01-02 08:08:00
u_000193,control,add_to_cart,2026-01-05 12:30:00
u_000193,control,page_view,2026-01-01 02:50:00
u_000194,control,purchase,2026-01-09 07:46:00
u_000194,control,page_view,2026-01-07 07:42:00
u_000194,control,purchase,2026-01-12 17:34:00
u_000194,control,page_view,2026-01-10 00:23:00
u_000194,control,checkout_start,2026-01-06 02:33:00
u_000195,variant,checkout_start,2026-01-14 02:06:00
u_000195,variant,add_to_cart,2026-01-13 23:32:00
u_000195,variant,purchase,2026-01-01 17:40:00
u_000195,variant,add_to_cart,2026-01-07 04:09:00
u_000196,variant,page_view,2026-01-06 19:28:00
u_000196,variant,page_view,2026-01-02 09:59:00
u_000196,variant,add_to_cart,2026-01-09 19:34:00
u_000196,variant,add_to_cart,2026-01-06 08:42:00
u_000196,variant,add_to_cart,2026-01-09 21:06:00
u_000197,variant,checkout_start,2026-01-02 06:51:00
u_000197,variant,page_view,2026-01-05 19:14:00
u_000197,variant,page_view,2026-01-08 12:22:00
u_000197,variant,checkout_start,2026-01-04 12:41:00
u_000197,variant,add_to_cart,2026-01-04 01:24:00
u_000197,variant,add_to_cart,2026-01-06 07:02:00
u_000198,control,checkout_start,2026-01-05 05:44:00
u_000198,control,checkout_start,2026-01-10 08:56:00
u_000199,control,purchase,2026-01-01 07:29:00
u_000199,control,checkout_start,2026-01-12 05:39:00
u_000199,control,checkout_start,2026-01-08 19:19:00
u_000200,variant,page_view,2026-01-10 11:58:00
u_000200,variant,purchase,2026-01-12 04:10:00
u_000200,variant,page_view,2026-01-04 02:08:00
u_000200,variant,purchase,2026-01-10 23:53:00
u_000201,variant,page_view,2026-01-07 11:20:00
u_000201,variant,page_view,2026-01-02 06:06:00
u_000201,variant,page_view,2026-01-12 13:12:00
u_000201,variant,page_view,2026-01-08 17:40:00
u_000202,variant,purchase,2026-01-02 18:43:00
u_000202,variant,purchase,2026-01-02 04:37:00
u_000202,variant,purchase,2026-01-03 01:35:00
u_000203,variant,page_view,2026-01-11 22:23:00
u_000203,variant,add_to_cart,2026-01-06 20:00:00
u_000204,control,add_to_cart,2026-01-08 18:04:00
u_000204,control,add_to_cart,2026-01-01 21:49:00
u_000204,control,purchase,2026-01-06 05:58:00
u_000204,control,purchase,2026-01-07 00:25:00
u_000204,control,purchase,2026-01-03 09:55:00
u_000204,control,checkout_start,2026-01-06 05:19:00
u_000205,control,add_to_cart,2026-01-11 19:13:00
u_000205,control,add_to_cart,2026-01-06 14:39:00
u_000205,control,checkout_start,2026-01-10 00:37:00
u_000205,control,add_to_cart,2026-01-01 18:34:00
u_000205,control,page_view,2026-01-09 09:08:00
u_000205,control,page_view,2026-01-09 11:32:00
u_000205,control,purchase,2026-01-12 01:10:00
u_000206,variant,add_to_cart,2026-01-10 04:48:00
u_000206,variant,page_view,2026-01-13 18:50:00
u_000206,variant,page_view,2026-01-08 13:56:00
u_000206,variant,add_to_cart,2026-01-02 00:46:00
u_000206,variant,page_view,2026-01-11 00:01:00
u_000206,variant,checkout_start,2026-01-03 06:31:00
u_000207,variant,checkout_start,2026-01-10 05:59:00
u_000207,variant,add_to_cart,2026-01-01 06:47:00
u_000208,control,page_view,2026-01-01 18:39:00
u_000208,control,checkout_start,2026-01-06 11:55:00
u_000209,control,checkout_start,2026-01-10 20:42:00
u_000209,control,page_view,2026-01-09 18:01:00
u_000209,control,page_view,2026-01-09 09:35:00
u_000210,variant,page_view,2026-01-12 06:12:00
u_000210,variant,page_view,2026-01-11 23:25:00
u_000210,variant,add_to_cart,2026-01-10 13:52:00
u_000210,variant,checkout_start,2026-01-06 22:55:00
u_000211,control,add_to_cart,2026-01-09 11:41:00
u_000211,control,page_view,2026-01-06 22:54:00
u_000211,control,page_view,2026-01-06 19:40:00
u_000211,control,page_view,2026-01-06 17:39:00
u_000211,control,purchase,2026-01-06 01:24:00
u_000211,control,add_to_cart,2026-01-12 23:39:00
u_000212,variant,checkout_start,2026-01-08 09:48:00
u_000212,variant,add_to_cart,2026-01-04 14:47:00
u_000213,variant,add_to_cart,2026-01-06 12:48:00
u_000213,variant,checkout_start,2026-01-06 14:14:00
u_000213,variant,purchase,2026-01-04 23:43:00
u_000213,variant,checkout_start,2026-01-08 21:16:00
u_000213,variant,purchase,2026-01-06 14:30:00
u_000214,control,add_to_cart,2026-01-10 06:13:00
u_000214,control,add_to_cart,2026-01-13 10:58:00
u_000214,control,page_view,2026-01-05 07:39:00
u_000215,variant,purchase,2026-01-02 01:50:00
u_000215,variant,purchase,2026-01-06 23:05:00
u_000215,variant,checkout_start,2026-01-01 05:36:00
u_000215,variant,page_view,2026-01-10 18:42:00
u_000215,variant,add_to_cart,2026-01-02 15:32:00
u_000215,variant,checkout_start,2026-01-04 00:58:00
u_000215,variant,purchase,2026-01-03 12:02:00
u_000216,variant,add_to_cart,2026-01-05 13:38:00
u_000216,variant,checkout_start,2026-01-04 06:28:00
u_000217,control,add_to_cart,2026-01-10 22:15:00
u_000217,control,purchase,2026-01-13 09:01:00
u_000217,control,checkout_start,2026-01-04 04:24:00
u_000217,control,checkout_start,2026-01-06 23:01:00
u_000217,control,checkout_start,2026-01-04 07:22:00
u_000217,control,checkout_start,2026-01-14 09:47:00
u_000217,control,checkout_start,2026-01-14 09:42:00
u_000218,control,checkout_start,2026-01-01 07:39:00
u_000218,control,page_view,2026-01-12 13:48:00
u_000219,variant,add_to_cart,2026-01-01 23:28:00
u_000219,variant,add_to_cart,2026-01-02 17:30:00
u_000220,control,checkout_start,2026-01-10 02:25:00
u_000220,control,purchase,2026-01-02 16:53:00
u_000220,control,add_to_cart,2026-01-08 07:56:00
u_000220,control,page_view,2026-01-02 13:11:00
u_000221,variant,purchase,2026-01-09 04:58:00
u_000221,variant,checkout_start,2026-01-08 17:08:00
u_000221,variant,purchase,2026-01-08 15:04:00
u_000222,control,add_to_cart,2026-01-12 09:55:00
u_000222,control,page_view,2026-01-05 18:50:00
u_000222,control,add_to_cart,2026-01-02 22:51:00
u_000222,control,checkout_start,2026-01-13 11:34:00
u_000222,control,page_view,2026-01-13 09:14:00
u_000222,control,purchase,2026-01-13 08:46:00
u_000223,variant,purchase,2026-01-06 23:39:00
u_000223,variant,checkout_start,2026-01-05 06:26:00
u_000224,variant,checkout_start,2026-01-12 03:54:00
u_000224,variant,add_to_cart,2026-01-02 13:00:00
u_000224,variant,checkout_start,2026-01-11 23:06:00
u_000224,variant,page_view,2026-01-12 08:54:00
u_000224,variant,purchase,2026-01-09 01:56:00
u_000225,control,add_to_cart,2026-01-02 20:49:00
u_000225,control,checkout_start,2026-01-09 12:55:00
u_000225,control,purchase,2026-01-04 03:21:00
u_000225,control,page_view,2026-01-10 12:11:00
u_000225,control,add_to_cart,2026-01-03 14:07:00
u_000225,control,checkout_start,2026-01-03 14:16:00
u_000225,control,purchase,2026-01-05 08:32:00
u_000226,variant,checkout_start,2026-01-09 06:31:00
u_000226,variant,add_to_cart,2026-01-02 04:48:00
u_000226,variant,checkout_start,2026-01-07 01:43:00
u_000226,variant,purchase,2026-01-13 11:05:00
u_000226,variant,page_view,2026-01-06 01:30:00
u_000227,control,add_to_cart,2026-01-11 03:02:00
u_000227,control,add_to_cart,2026-01-03 03:21:00
u_000227,control,add_to_cart,2026-01-12 00:27:00
u_000227,control,add_to_cart,2026-01-04 23:55:00
u_000228,control,page_view,2026-01-07 08:54:00
u_000228,control,page_view,2026-01-09 11:58:00
u_000228,control,purchase,2026-01-07 04:39:00
u_000228,control,purchase,2026-01-13 05:36:00
u_000228,control,checkout_start,2026-01-03 12:03:00
u_000228,control,page_view,2026-01-02 17:17:00
u_000229,control,add_to_cart,2026-01-03 22:35:00
u_000229,control,purchase,2026-01-11 09:37:00
u_000229,control,checkout_start,2026-01-10 02:46:00
u_000229,control,checkout_start,2026-01-13 08:18:00
u_000230,control,page_view,2026-01-05 03:10:00
u_000230,control,page_view,2026-01-14 09:24:00
u_000230,control,checkout_start,2026-01-06 23:26:00
u_000230,control,page_view,2026-01-10 22:55:00
u_000231,control,purchase,2026-01-02 20:02:00
u_000231,control,checkout_start,2026-01-06 01:36:00
u_000231,control,page_view,2026-01-04 03:15:00
u_000231,control,add_to_cart,2026-01-11 06:17:00
u_000231,control,page_view,2026-01-14 06:19:00
u_000232,control,purchase,2026-01-12 16:26:00
u_000232,control,add_to_cart,2026-01-06 15:44:00
u_000232,control,page_view,2026-01-13 11:51:00
u_000232,control,purchase,2026-01-03 03:38:00
u_000232,control,purchase,2026-01-01 14:07:00
u_000232,control,purchase,2026-01-02 21:27:00
u_000232,control,checkout_start,2026-01-13 08:49:00
u_000233,control,page_view,2026-01-03 07:16:00
u_000233,control,page_view,2026-01-12 12:13:00
u_000233,control,page_view,2026-01-06 11:15:00
u_000233,control,add_to_cart,2026-01-05 21:51:00
u_000233,control,add_to_cart,2026-01-05 21:12:00
u_000233,control,page_view,2026-01-06 10:19:00
u_000233,control,purchase,2026-01-02 15:38:00
u_000234,control,add_to_cart,2026-01-05 01:43:00
u_000234,control,add_to_cart,2026-01-14 00:50:00
u_000234,control,purchase,2026-01-12 10:49:00
u_000234,control,page_view,2026-01-13 09:42:00
u_000234,control,checkout_start,2026-01-01 20:03:00
u_000234,control,add_to_cart,2026-01-12 16:14:00
u_000234,control,checkout_start,2026-01-09 04:52:00
u_000235,control,page_view,2026-01-13 09:31:00
u_000235,control,purchase,2026-01-04 19:15:00
u_000235,control,page_view,2026-01-08 06:05:00
u_000235,control,purchase,2026-01-02 05:10:00
u_000236,variant,purchase,2026-01-07 21:25:00
