user_id,variant,converted,order_value
u_002094,variant,0,0.0
u_002095,control,0,0.0
u_002096,control,0,0.0
u_002097,control,0,0.0
u_002098,control,0,0.0
u_002099,control,0,0.0
u_002100,variant,0,0.0
u_002101,control,0,0.0
u_002102,variant,1,44.89
u_002103,variant,0,0.0
u_002104,variant,0,0.0
u_002105,variant,0,0.0
u_002106,variant,0,0.0
u_002107,variant,0,0.0
u_002108,control,0,0.0
u_002109,control,0,0.0
u_002110,variant,0,0.0
u_002111,variant,0,0.0
u_002112,control,0,0.0
u_002113,variant,0,0.0
u_002114,control,0,0.0
u_002115,variant,0,0.0
u_002116,control,0,0.0
u_002117,control,0,0.0
u_002118,control,0,0.0
u_002119,control,1,46.52
u_002120,control,0,0.0
u_002121,control,0,0.0
u_002122,control,0,0.0
u_002123,control,0,0.0
u_002124,control,0,0.0
u_002125,control,0,0.0
u_002126,control,0,0.0
u_002127,control,0,0.0
u_002128,control,0,0.0
u_002129,control,0,0.0
u_002130,control,0,0.0
u_002131,variant,1,12.66
u_002132,variant,1,55.85
u_002133,variant,0,0.0
u_002134,variant,0,0.0
u_002135,variant,0,0.0
u_002136,control,0,0.0
u_002137,variant,0,0.0
u_002138,variant,0,0.0
u_002139,variant,0,0.0
u_002140,variant,0,0.0
u_002141,control,0,0.0
u_002142,variant,0,0.0
u_002143,variant,0,0.0
u_002144,control,0,0.0
u_002145,variant,0,0.0
u_002146,control,0,0.0
u_002147,variant,0,0.0
u_002148,variant,0,0.0
u_002149,control,0,0.0
u_002150,variant,0,0.0
u_002151,control,0,0.0
u_002152,variant,0,0.0
u_002153,variant,0,0.0
u_002154,variant,0,0.0
u_002155,variant,0,0.0
u_002156,control,0,0.0
u_002157,control,0,0.0
u_002158,control,0,0.0
u_002159,control,0,0.0
u_002160,control,0,0.0
u_002161,control,0,0.0
u_002162,control,0,0.0
u_002163,control,1,61.56
u_002164,variant,0,0.0
u_002165,control,0,0.0
u_002166,variant,0,0.0
u_002167,control,0,0.0
u_002168,control,0,0.0
u_002169,variant,0,0.0
u_002170,control,0,0.0
u_002171,control,0,0.0
u_002172,variant,0,0.0
u_002173,control,0,0.0
u_002174,control,0,0.0
u_002175,variant,0,0.0
u_002176,control,0,0.0
u_002177,variant,0,0.0
u_002178,control,0,0.0
u_002179,variant,0,0.0
u_002180,variant,0,0.0
u_002181,variant,0,0.0
u_002182,variant,0,0.0
u_002183,control,0,0.0
u_002184,variant,0,0.0
u_002185,control,0,0.0
u_002186,variant,0,0.0
u_002187,variant,0,0.0
u_002188,control,0,0.0
u_002189,variant,0,0.0
u_002190,control,0,0.0
u_002191,variant,0,0.0
u_002192,variant,0,0.0
u_002193,control,0,0.0
u_002194,variant,0,0.0
u_002195,variant,0,0.0
u_002196,control,0,0.0
u_002197,variant,0,0.0
u_002198,control,0,0.0
u_002199,variant,0,0.0
u_002200,control,0,0.0
u_002201,variant,0,0.0
u_002202,variant,0,0.0
u_002203,control,0,0.0
u_002204,control,0,0.0
u_002205,variant,0,0.0
u_002206,variant,1,43.25
u_002207,control,0,0.0
u_002208,control,0,0.0
u_002209,control,0,0.0
u_002210,variant,0,0.0
u_002211,control,0,0.0
u_002212,variant,0,0.0
u_002213,control,0,0.0
u_002214,variant,0,0.0
u_002215,control,0,0.0
u_002216,control,0,0.0
u_002217,variant,0,0.0
u_002218,variant,0,0.0
u_002219,control,0,0.0
u_002220,control,0,0.0
u_002221,control,0,0.0
u_002222,control,0,0.0
u_002223,control,0,0.0
u_002224,variant,0,0.0
u_002225,control,0,0.0
u_002226,variant,0,0.0
u_002227,control,0,0.0
u_002228,control,0,0.0
u_002229,variant,0,0.0
u_002230,control,0,0.0
u_002231,variant,0,0.0
u_002232,control,0,0.0
u_002233,variant,0,0.0
u_002234,variant,0,0.0
u_002235,variant,0,0.0
u_002236,control,0,0.0
u_002237,control,0,0.0
u_002238,control,0,0.0
u_002239,variant,0,0.0
u_002240,control,0,0.0
u_002241,control,0,0.0
u_002242,control,0,0.0
u_002243,control,0,0.0
u_002244,control,0,0.0
u_002245,control,0,0.0
u_002246,control,0,0.0
u_002247,variant,0,0.0
u_002248,control,0,0.0
u_002249,control,0,0.0
u_002250,variant,0,0.0
u_002251,variant,0,0.0
u_002252,control,0,0.0
u_002253,variant,1,50.0
u_002254,variant,0,0.0
u_002255,variant,0,0.0
u_002256,variant,0,0.0
u_002257,variant,0,0.0
u_002258,control,0,0.0
u_002259,control,0,0.0
u_002260,variant,0,0.0
u_002261,variant,0,0.0
u_002262,control,0,0.0
u_002263,control,0,0.0
u_002264,variant,0,0.0
u_002265,control,0,0.0
u_002266,variant,0,0.0
u_002267,variant,0,0.0
u_002268,variant,0,0.0
u_002269,variant,0,0.0
u_002270,variant,0,0.0
u_002271,variant,0,0.0
u_002272,variant,0,0.0
u_002273,variant,0,0.0
u_002274,variant,0,0.0
u_002275,control,0,0.0
u_002276,variant,0,0.0
u_002277,control,0,0.0
u_002278,variant,0,0.0
u_002279,variant,0,0.0
u_002280,control,0,0.0
u_002281,control,0,0.0
u_002282,control,0,0.0
u_002283,variant,0,0.0
u_002284,control,0,0.0
u_002285,control,0,0.0
u_002286,variant,0,0.0
u_002287,variant,0,0.0
u_002288,control,0,0.0
u_002289,control,0,0.0
u_002290,variant,0,0.0
u_002291,variant,0,0.0
u_002292,variant,0,0.0
u_002293,control,0,0.0
u_002294,control,0,0.0
u_002295,control,0,0.0
u_002296,variant,0,0.0
u_002297,control,0,0.0
u_002298,control,0,0.0
u_002299,variant,0,0.0
u_002300,variant,0,0.0
u_002301,variant,0,0.0
u_002302,control,0,0.0
u_002303,control,0,0.0
u_002304,control,0,0.0
u_002305,control,0,0.0
u_002306,variant,0,0.0
u_002307,control,0,0.0
u_002308,variant,0,0.0
u_002309,variant,0,0.0
u_002310,variant,0,0.0
u_002311,control,0,0.0
u_002312,control,0,0.0
u_002313,control,0,0.0
u_002314,control,0,0.0
u_002315,control,0,0.0
u_002316,control,0,0.0
u_002317,variant,0,0.0
u_002318,control,0,0.0
u_002319,variant,0,0.0
u_002320,control,0,0.0
u_002321,control,0,0.0
u_002322,control,0,0.0
u_002323,control,0,0.0
u_002324,control,0,0.0
u_002325,variant,0,0.0
u_002326,control,0,0.0
u_002327,control,0,0.0
u_002328,variant,0,0.0
u_002329,control,0,0.0
u_002330,variant,0,0.0
u_002331,control,0,0.0
u_002332,variant,0,0.0
u_002333,control,0,0.0
u_002334,control,0,0.0
u_002335,variant,0,0.0
u_002336,variant,0,0.0
u_002337,control,0,0.0
u_002338,variant,0,0.0
u_002339,control,0,0.0
u_002340,control,0,0.0
u_002341,control,0,0.0
u_002342,variant,0,0.0
u_002343,control,0,0.0
u_002344,variant,0,0.0
u_002345,control,0,0.0
u_002346,variant,0,0.0
u_002347,variant,0,0.0
u_002348,control,0,0.0
u_002349,control,0,0.0
u_002350,control,0,0.0
u_002351,variant,0,0.0
u_002352,control,0,0.0
u_002353,variant,0,0.0
u_002354,control,0,0.0
u_002355,variant,0,0.0
u_002356,control,0,0.0
u_002357,variant,0,0.0
u_002358,variant,0,0.0
u_002359,control,0,0.0
u_002360,variant,0,0.0
u_002361,control,0,0.0
u_002362,control,0,0.0
u_002363,variant,0,0.0
u_002364,variant,0,0.0
u_002365,variant,0,0.0
u_002366,control,0,0.0
u_002367,control,0,0.0
u_002368,control,0,0.0
u_002369,variant,0,0.0
u_002370,control,0,0.0
u_002371,control,0,0.0
u_002372,control,0,0.0
u_002373,control,0,0.0
u_002374,control,0,0.0
u_002375,control,0,0.0
u_002376,variant,0,0.0
u_002377,variant,0,0.0
u_002378,control,0,0.0
u_002379,variant,0,0.0
u_002380,variant,0,0.0
u_002381,control,0,0.0
u_002382,control,0,0.0
u_002383,control,0,0.0
u_002384,control,0,0.0
u_002385,variant,0,0.0
u_002386,variant,0,0.0
u_002387,control,0,0.0
u_002388,variant,0,0.0
u_002389,control,0,0.0
u_002390,variant,0,0.0
u_002391,variant,0,0.0
u_002392,control,0,0.0
u_002393,control,0,0.0
u_002394,variant,1,66.21
u_002395,variant,0,0.0
u_002396,control,0,0.0
u_002397,control,0,0.0
u_002398,control,0,0.0
u_002399,variant,0,0.0
u_002400,variant,0,0.0
u_002401,variant,0,0.0
u_002402,variant,0,0.0
u_002403,variant,0,0.0
u_002404,variant,0,0.0
u_002405,control,0,0.0
u_002406,variant,0,0.0
u_002407,control,0,0.0
u_002408,control,0,0.0
u_002409,variant,0,0.0
u_002410,variant,0,0.0
u_002411,variant,0,0.0
u_002412,control,0,0.0
u_002413,variant,0,0.0
u_002414,control,0,0.0
u_002415,control,0,0.0
u_002416,control,0,0.0
u_002417,variant,0,0.0
u_002418,control,0,0.0
u_002419,variant,0,0.0
u_002420,control,0,0.0
u_002421,control,0,0.0
u_002422,variant,0,0.0
u_002423,control,0,0.0
u_002424,variant,0,0.0
u_002425,variant,0,0.0
u_002426,control,0,0.0
u_002427,variant,0,0.0
u_002428,variant,0,0.0
u_002429,variant,0,0.0
u_002430,variant,0,0.0
u_002431,variant,0,0.0
u_002432,variant,0,0.0
u_002433,control,0,0.0
u_002434,variant,0,0.0
u_002435,variant,0,0.0
u_002436,variant,0,0.0
u_002437,variant,0,0.0
u_002438,control,0,0.0
u_002439,variant,0,0.0
u_002440,variant,0,0.0
u_002441,control,0,0.0
u_002442,control,0,0.0
u_002443,variant,0,0.0
u_002444,control,0,0.0
u_002445,variant,0,0.0
u_002446,control,0,0.0
u_002447,control,0,0.0
u_002448,variant,0,0.0
u_002449,variant,0,0.0
u_002450,variant,0,0.0
u_002451,variant,0,0.0
u_002452,variant,0,0.0
u_002453,variant,0,0.0
u_002454,variant,0,0.0
u_002455,variant,0,0.0
u_002456,variant,0,0.0
u_002457,control,0,0.0
u_002458,control,0,0.0
u_002459,variant,0,0.0
u_002460,variant,0,0.0
u_002461,variant,0,0.0
u_002462,control,0,0.0
u_002463,variant,0,0.0
u_002464,control,0,0.0
u_002465,variant,0,0.0
u_002466,variant,1,51.63
u_002467,variant,0,0.0
u_002468,variant,0,0.0
u_002469,control,0,0.0
u_002470,control,0,0.0
u_002471,variant,1,31.57
u_002472,variant,0,0.0
u_002473,variant,0,0.0
u_002474,control,0,0.0
u_002475,control,0,0.0
u_002476,control,0,0.0
u_002477,control,0,0.0
u_002478,control,0,0.0
u_002479,variant,0,0.0
u_002480,variant,0,0.0
u_002481,control,0,0.0
u_002482,control,0,0.0
u_002483,control,0,0.0
u_002484,variant,0,0.0
u_002485,control,0,0.0
u_002486,variant,0,0.0
u_002487,variant,0,0.0
u_002488,control,0,0.0
u_002489,variant,0,0.0
u_002490,variant,0,0.0
u_002491,control,0,0.0
u_002492,control,0,0.0
u_002493,variant,0,0.0
u_002494,variant,0,0.0
u_002495,variant,0,0.0
u_002496,variant,0,0.0
u_002497,control,0,0.0
u_002498,variant,0,0.0
u_002499,control,0,0.0
u_002500,control,0,0.0
u_002501,variant,0,0.0
u_002502,variant,0,0.0
u_002503,variant,0,0.0
u_002504,control,0,0.0
u_002505,control,0,0.0
u_002506,variant,0,0.0
u_002507,variant,0,0.0
u_002508,variant,0,0.0
u_002509,variant,0,0.0
u_002510,control,0,0.0
u_002511,control,0,0.0
u_002512,control,0,0.0
u_002513,control,0,0.0
u_002514,control,0,0.0
u_002515,variant,0,0.0
u_002516,control,0,0.0
u_002517,control,0,0.0
u_002518,variant,0,0.0
u_002519,control,0,0.0
u_002520,control,0,0.0
u_002521,variant,0,0.0
u_002522,control,0,0.0
u_002523,variant,0,0.0
u_002524,variant,0,0.0
u_002525,control,0,0.0
u_002526,variant,0,0.0
u_002527,variant,0,0.0
u_002528,variant,0,0.0
u_002529,variant,0,0.0
u_002530,variant,0,0.0
u_002531,variant,0,0.0
u_002532,variant,0,0.0
u_002533,control,0,0.0
u_002534,variant,0,0.0
u_002535,variant,0,0.0
u_002536,variant,0,0.0
u_002537,control,0,0.0
u_002538,control,0,0.0
u_002539,variant,0,0.0
u_002540,variant,0,0.0
u_002541,control,0,0.0
u_002542,control,0,0.0
u_002543,control,0,0.0
u_002544,variant,0,0.0
u_002545,control,0,0.0
u_002546,variant,0,0.0
u_002547,control,0,0.0
u_002548,control,0,0.0
u_002549,control,0,0.0
u_002550,variant,1,69.17
u_002551,control,0,0.0
u_002552,variant,0,0.0
u_002553,variant,0,0.0
u_002554,control,0,0.0
u_002555,variant,0,0.0
u_002556,control,0,0.0
u_002557,control,0,0.0
u_002558,control,0,0.0
u_002559,control,0,0.0
u_002560,variant,0,0.0
u_002561,variant,1,56.2
u_002562,variant,0,0.0
u_002563,variant,0,0.0
u_002564,variant,0,0.0
u_002565,control,0,0.0
u_002566,control,0,0.0
u_002567,control,0,0.0
u_002568,variant,0,0.0
u_002569,variant,0,0.0
u_002570,control,0,0.0
u_002571,variant,0,0.0
u_002572,variant,0,0.0
u_002573,variant,0,0.0
u_002574,variant,0,0.0
u_002575,variant,0,0.0
u_002576,variant,0,0.0
u_002577,variant,0,0.0
u_002578,control,0,0.0
u_002579,variant,0,0.0
u_002580,control,0,0.0
u_002581,variant,0,0.0
u_002582,control,0,0.0
u_002583,control,0,0.0
u_002584,control,0,0.0
u_002585,control,0,0.0
u_002586,control,0,0.0
u_002587,control,0,0.0
u_002588,control,0,0.0
u_002589,control,0,0.0
u_002590,variant,0,0.0
u_002591,variant,0,0.0
u_002592,variant,0,0.0
u_002593,control,0,0.0
u_002594,control,0,0.0
u_002595,variant,0,0.0
u_002596,control,0,0.0
u_002597,control,0,0.0
u_002598,variant,0,0.0
u_002599,variant,0,0.0
u_002600,control,0,0.0
u_002601,variant,0,0.0
u_002602,control,0,0.0
u_002603,variant,0,0.0
u_002604,control,0,0.0
u_002605,control,0,0.0
u_002606,variant,0,0.0
u_002607,control,0,0.0
u_002608,variant,0,0.0
u_002609,control,0,0.0
u_002610,variant,0,0.0
u_002611,variant,1,51.07
u_002612,control,0,0.0
u_002613,variant,0,0.0
u_002614,control,0,0.0
u_002615,control,0,0.0
u_002616,control,0,0.0
u_002617,variant,0,0.0
u_002618,variant,0,0.0
u_002619,variant,0,0.0
u_002620,variant,0,0.0
u_002621,variant,0,0.0
u_002622,control,0,0.0
u_002623,variant,0,0.0
u_002624,variant,0,0.0
u_002625,control,0,0.0
u_002626,variant,0,0.0
u_002627,control,0,0.0
u_002628,control,0,0.0
u_002629,control,0,0.0
u_002630,control,0,0.0
u_002631,control,0,0.0
u_002632,variant,0,0.0
u_002633,variant,0,0.0
u_002634,variant,0,0.0
u_002635,control,0,0.0
u_002636,control,0,0.0
u_002637,control,0,0.0
u_002638,variant,0,0.0
u_002639,control,0,0.0
u_002640,variant,0,0.0
u_002641,variant,0,0.0
u_002642,variant,0,0.0
u_002643,variant,0,0.0
u_002644,control,0,0.0
u_002645,variant,1,36.72
u_002646,variant,0,0.0
u_002647,variant,0,0.0
u_002648,variant,1,36.49
u_002649,variant,0,0.0
u_002650,variant,0,0.0
u_002651,control,0,0.0
u_002652,variant,0,0.0
u_002653,variant,0,0.0
u_002654,control,0,0.0
u_002655,variant,0,0.0
u_002656,control,0,0.0
u_002657,variant,0,0.0
u_002658,control,0,0.0
u_002659,control,0,0.0
u_002660,variant,0,0.0
u_002661,control,0,0.0
u_002662,control,0,0.0
u_002663,control,0,0.0
u_002664,control,0,0.0
u_002665,variant,0,0.0
u_002666,variant,0,0.0
u_002667,control,0,0.0
u_002668,variant,0,0.0
u_002669,control,0,0.0
u_002670,variant,0,0.0
u_002671,control,0,0.0
u_002672,control,0,0.0
u_002673,control,0,0.0
u_002674,variant,0,0.0
u_002675,variant,0,0.0
u_002676,control,0,0.0
u_002677,variant,0,0.0
u_002678,variant,0,0.0
u_002679,control,0,0.0
u_002680,variant,1,65.03
u_002681,variant,0,0.0
u_002682,control,0,0.0
u_002683,variant,0,0.0
u_002684,control,0,0.0
u_002685,variant,0,0.0
u_002686,control,0,0.0
u_002687,variant,0,0.0
u_002688,control,0,0.0
u_002689,variant,0,0.0
u_002690,variant,0,0.0
u_002691,control,0,0.0
u_002692,variant,0,0.0
u_002693,variant,0,0.0
u_002694,variant,0,0.0
u_002695,control,0,0.0
u_002696,variant,0,0.0
u_002697,control,0,0.0
u_002698,control,0,0.0
u_002699,variant,0,0.0
u_002700,variant,0,0.0
u_002701,variant,0,0.0
u_002702,control,0,0.0
u_002703,variant,0,0.0
u_002704,variant,0,0.0
u_002705,control,0,0.0
u_002706,variant,0,0.0
u_002707,control,0,0.0
u_002708,control,0,0.0
u_002709,variant,0,0.0
u_002710,variant,0,0.0
u_002711,control,0,0.0
u_002712,control,0,0.0
u_002713,control,0,0.0
u_002714,variant,0,0.0
u_002715,control,0,0.0
u_002716,variant,0,0.0
u_002717,variant,0,0.0
u_002718,control,0,0.0
u_002719,variant,0,0.0
u_002720,variant,0,0.0
u_002721,variant,0,0.0
u_002722,control,0,0.0
u_002723,control,0,0.0
u_002724,control,0,0.0
u_002725,variant,0,0.0
u_002726,variant,0,0.0
u_002727,control,0,0.0
u_002728,control,0,0.0
u_002729,variant,0,0.0
u_002730,control,0,0.0
u_002731,control,0,0.0
u_002732,variant,0,0.0
u_002733,control,0,0.0
u_002734,control,0,0.0
u_002735,control,0,0.0
u_002736,control,0,0.0
u_002737,variant,0,0.0
u_002738,variant,1,52.93
u_002739,variant,1,36.57
u_002740,control,0,0.0
u_002741,variant,0,0.0
u_002742,control,0,0.0
u_002743,variant,0,0.0
u_002744,control,0,0.0
u_002745,variant,0,0.0
u_002746,control,0,0.0
u_002747,control,0,0.0
u_002748,control,0,0.0
u_002749,control,0,0.0
u_002750,control,0,0.0
u_002751,variant,0,0.0
u_002752,variant,0,0.0
u_002753,control,0,0.0
u_002754,variant,0,0.0
u_002755,variant,0,0.0
u_002756,variant,0,0.0
u_002757,variant,0,0.0
u_002758,variant,0,0.0
u_002759,variant,0,0.0
u_002760,variant,0,0.0
u_002761,variant,0,0.0
u_002762,control,0,0.0
u_002763,control,0,0.0
u_002764,control,0,0.0
u_002765,variant,0,0.0
u_002766,control,0,0.0
u_002767,variant,0,0.0
u_002768,variant,0,0.0
u_002769,variant,0,0.0
u_002770,control,0,0.0
u_002771,variant,0,0.0
u_002772,variant,1,36.97
u_002773,control,0,0.0
u_002774,variant,0,0.0
u_002775,control,0,0.0
u_002776,variant,0,0.0
u_002777,variant,0,0.0
u_002778,control,0,0.0
u_002779,control,0,0.0
u_002780,control,0,0.0
u_002781,control,0,0.0
u_002782,variant,0,0.0
u_002783,control,0,0.0
u_002784,control,0,0.0
u_002785,variant,0,0.0
u_002786,variant,0,0.0
u_002787,variant,0,0.0
u_002788,variant,0,0.0
u_002789,control,0,0.0
u_002790,variant,0,0.0
u_002791,control,1,55.71
u_002792,variant,0,0.0
u_002793,variant,0,0.0
u_002794,variant,0,0.0
u_002795,variant,0,0.0
u_002796,variant,0,0.0
u_002797,control,0,0.0
u_002798,variant,0,0.0
u_002799,variant,0,0.0
u_002800,variant,0,0.0
u_002801,control,0,0.0
u_002802,control,0,0.0
u_002803,variant,0,0.0
u_002804,control,0,0.0
u_002805,control,0,0.0
u_002806,control,0,0.0
u_002807,variant,0,0.0
u_002808,control,0,0.0
u_002809,control,0,0.0
u_002810,control,0,0.0
u_002811,variant,0,0.0
u_002812,variant,0,0.0
u_002813,control,0,0.0
u_002814,control,0,0.0
u_002815,variant,0,0.0
u_002816,control,0,0.0
u_002817,variant,0,0.0
u_002818,control,0,0.0
u_002819,variant,0,0.0
u_002820,control,0,0.0
u_002821,variant,0,0.0
u_002822,control,0,0.0
u_002823,variant,0,0.0
u_002824,variant,0,0.0
u_002825,variant,0,0.0
u_002826,control,0,0.0
u_002827,control,0,0.0
u_002828,variant,0,0.0
u_002829,variant,0,0.0
u_002830,control,0,0.0
u_002831,control,1,41.45
u_002832,control,0,0.0
u_002833,variant,0,0.0
u_002834,variant,1,38.56
u_002835,variant,0,0.0
u_002836,variant,0,0.0
u_002837,control,0,0.0
u_002838,control,0,0.0
u_002839,control,0,0.0
u_002840,variant,0,0.0
u_002841,control,0,0.0
u_002842,control,0,0.0
u_002843,control,0,0.0
u_002844,control,0,0.0
u_002845,variant,0,0.0
u_002846,control,0,0.0
u_002847,control,0,0.0
u_002848,variant,0,0.0
u_002849,control,0,0.0
u_002850,control,0,0.0
u_002851,control,0,0.0
u_002852,variant,0,0.0
u_002853,control,0,0.0
u_002854,variant,0,0.0
u_002855,variant,0,0.0
u_002856,variant,0,0.0
u_002857,control,0,0.0
u_002858,variant,0,0.0
u_002859,control,0,0.0
u_002860,control,0,0.0
u_002861,variant,0,0.0
u_002862,control,0,0.0
u_002863,control,0,0.0
u_002864,control,0,0.0
u_002865,control,0,0.0
u_002866,control,0,0.0
u_002867,variant,0,0.0
u_002868,variant,0,0.0
u_002869,control,0,0.0
u_002870,variant,0,0.0
u_002871,control,0,0.0
u_002872,control,0,0.0
u_002873,control,0,0.0
u_002874,control,0,0.0
u_002875,control,0,0.0
u_002876,control,0,0.0
u_002877,control,0,0.0
u_002878,variant,0,0.0
u_002879,control,0,0.0
u_002880,control,0,0.0
u_002881,control,0,0.0
u_002882,variant,0,0.0
u_002883,control,0,0.0
u_002884,variant,0,0.0
u_002885,control,0,0.0
u_002886,control,1,44.96
u_002887,variant,0,0.0
u_002888,control,0,0.0
u_002889,control,0,0.0
u_002890,control,0,0.0
u_002891,variant,0,0.0
u_002892,variant,0,0.0
u_002893,variant,0,0.0
u_002894,variant,0,0.0
u_002895,control,0,0.0
u_002896,variant,0,0.0
u_002897,control,0,0.0
u_002898,variant,0,0.0
u_002899,control,0,0.0
u_002900,control,0,0.0
u_002901,variant,0,0.0
u_002902,control,0,0.0
u_002903,variant,0,0.0
u_002904,control,0,0.0
u_002905,variant,0,0.0
u_002906,variant,0,0.0
u_002907,control,0,0.0
u_002908,variant,0,0.0
u_002909,variant,0,0.0
u_002910,variant,0,0.0
u_002911,control,0,0.0
u_002912,variant,0,0.0
u_002913,variant,0,0.0
u_002914,control,0,0.0
u_002915,control,0,0.0
u_002916,control,0,0.0
u_002917,variant,0,0.0
u_002918,control,0,0.0
u_002919,variant,0,0.0
u_002920,variant,0,0.0
u_002921,control,0,0.0
u_002922,control,0,0.0
u_002923,variant,0,0.0
u_002924,control,0,0.0
u_002925,variant,0,0.0
u_002926,variant,0,0.0
u_002927,variant,0,0.0
u_002928,control,0,0.0
u_002929,variant,0,0.0
u_002930,variant,0,0.0
u_002931,control,0,0.0
u_002932,variant,0,0.0
u_002933,variant,0,0.0
u_002934,variant,0,0.0
u_002935,control,0,0.0
u_002936,control,0,0.0
u_002937,control,0,0.0
u_002938,control,0,0.0
u_002939,control,0,0.0
u_002940,variant,0,0.0
u_002941,control,0,0.0
u_002942,variant,0,0.0
u_002943,control,0,0.0
u_002944,control,0,0.0
u_002945,control,0,0.0
u_002946,control,0,0.0
u_002947,variant,0,0.0
u_002948,variant,0,0.0
u_002949,variant,0,0.0
u_002950,control,0,0.0
u_002951,variant,0,0.0
u_002952,control,0,0.0
u_002953,variant,0,0.0
u_002954,variant,0,0.0
u_002955,control,0,0.0
u_002956,control,0,0.0
u_002957,control,0,0.0
u_002958,control,0,0.0
u_002959,variant,0,0.0
u_002960,variant,0,0.0
u_002961,variant,0,0.0
u_002962,control,0,0.0
u_002963,variant,0,0.0
u_002964,control,0,0.0
u_002965,variant,0,0.0
u_002966,control,0,0.0
u_002967,control,0,0.0
u_002968,variant,0,0.0
u_002969,control,0,0.0
u_002970,control,0,0.0
u_002971,variant,0,0.0
u_002972,control,0,0.0
u_002973,variant,0,0.0
u_002974,variant,0,0.0
u_002975,variant,0,0.0
u_002976,variant,0,0.0
u_002977,variant,0,0.0
u_002978,variant,0,0.0
u_002979,variant,0,0.0
u_002980,variant,0,0.0
u_002981,control,0,0.0
u_002982,control,0,0.0
u_002983,variant,0,0.0
u_002984,control,0,0.0
u_002985,control,0,0.0
u_002986,control,0,0.0
u_002987,variant,0,0.0
u_002988,control,0,0.0
u_002989,variant,0,0.0
u_002990,variant,1,41.14
u_002991,variant,0,0.0
u_002992,control,0,0.0
u_002993,variant,0,0.0
u_002994,variant,0,0.0
u_002995,control,0,0.0
u_002996,variant,0,0.0
u_002997,control,0,0.0
u_002998,variant,1,71.24
u_002999,control,0,0.0
u_003000,variant,0,0.0
u_003001,variant,0,0.0
u_003002,control,0,0.0
u_003003,variant,0,0.0
u_003004,control,0,0.0
u_003005,variant,0,0.0
u_003006,variant,0,0.0
u_003007,control,0,0.0
u_003008,control,0,0.0
u_003009,variant,0,0.0
u_003010,control,0,0.0
u_003011,variant,0,0.0
u_003012,variant,0,0.0
u_003013,variant,0,0.0
u_003014,control,0,0.0
u_003015,variant,0,0.0
u_003016,variant,0,0.0
u_003017,control,0,0.0
u_003018,control,0,0.0
u_003019,control,0,0.0
u_003020,control,0,0.0
u_003021,variant,0,0.0
u_003022,control,0,0.0
u_003023,variant,0,0.0
u_003024,control,0,0.0
u_003025,control,0,0.0
u_003026,control,0,0.0
u_003027,variant,0,0.0
u_003028,variant,0,0.0
u_003029,control,0,0.0
u_003030,variant,0,0.0
u_003031,control,0,0.0
u_003032,control,0,0.0
u_003033,control,0,0.0
u_003034,variant,0,0.0
u_003035,variant,0,0.0
u_003036,variant,0,0.0
u_003037,control,0,0.0
u_003038,control,0,0.0
u_003039,variant,0,0.0
u_003040,control,0,0.0
u_003041,variant,0,0.0
u_003042,variant,0,0.0
u_003043,control,1,69.29
u_003044,variant,0,0.0
u_003045,variant,0,0.0
u_003046,control,0,0.0
u_003047,variant,0,0.0
u_003048,variant,0,0.0
u_003049,control,0,0.0
u_003050,variant,0,0.0
u_003051,control,0,0.0
u_003052,variant,0,0.0
u_003053,variant,0,0.0
u_003054,variant,0,0.0
u_003055,control,0,0.0
u_003056,variant,0,0.0
u_003057,control,0,0.0
u_003058,control,0,0.0
u_003059,control,1,37.33
u_003060,variant,0,0.0
u_003061,control,0,0.0
u_003062,control,0,0.0
u_003063,variant,0,0.0
u_003064,control,0,0.0
u_003065,control,0,0.0
u_003066,control,0,0.0
u_003067,control,0,0.0
u_003068,variant,0,0.0
u_003069,control,0,0.0
u_003070,control,0,0.0
u_003071,variant,0,0.0
u_003072,variant,0,0.0
u_003073,variant,0,0.0
u_003074,variant,0,0.0
u_003075,variant,0,0.0
u_003076,control,0,0.0
u_003077,variant,0,0.0
u_003078,variant,0,0.0
u_003079,control,0,0.0
u_003080,control,0,0.0
u_003081,control,0,0.0
u_003082,variant,0,0.0
u_003083,variant,0,0.0
u_003084,variant,0,0.0
u_003085,control,0,0.0
u_003086,control,0,0.0
u_003087,control,0,0.0
u_003088,variant,0,0.0
u_003089,variant,0,0.0
u_003090,variant,0,0.0
u_003091,variant,0,0.0
u_003092,variant,0,0.0
u_003093,variant,0,0.0
u_003094,control,0,0.0
u_003095,control,0,0.0
u_003096,control,0,0.0
u_003097,control,0,0.0
u_003098,control,0,0.0
u_003099,control,0,0.0
u_003100,variant,0,0.0
u_003101,control,0,0.0
u_003102,variant,0,0.0
u_003103,variant,0,0.0
u_003104,variant,0,0.0
u_003105,variant,0,0.0
u_003106,control,0,0.0
u_003107,variant,0,0.0
u_003108,control,0,0.0
u_003109,variant,0,0.0
u_003110,control,0,0.0
u_003111,control,0,0.0
u_003112,variant,0,0.0
u_003113,variant,0,0.0
u_003114,control,0,0.0
u_003115,variant,0,0.0
u_003116,control,0,0.0
u_003117,variant,0,0.0
u_003118,control,0,0.0
u_003119,control,0,0.0
u_003120,control,0,0.0
u_003121,control,0,0.0
u_003122,control,0,0.0
u_003123,control,0,0.0
u_003124,control,0,0.0
u_003125,control,0,0.0
u_003126,variant,0,0.0
u_003127,control,0,0.0
u_003128,variant,0,0.0
