user_id,variant,visit_date,day_number,device,category,is_new_user,converted,add_to_cart,order_value,session_duration_sec,bounced
USR010693,control,2024-01-15,7,mobile,Beauty,1,0,0,0.0,386,0
USR010694,control,2024-01-10,2,mobile,Electronics,0,0,0,0.0,348,0
USR010695,control,2024-01-08,0,desktop,Home & Garden,0,0,0,0.0,154,0
USR010696,control,2024-01-16,8,mobile,Sports,1,0,0,0.0,87,0
USR010697,treatment,2024-01-08,0,mobile,Electronics,0,0,0,0.0,191,0
USR010698,control,2024-01-20,12,mobile,Home & Garden,0,0,1,0.0,271,0
USR010699,treatment,2024-01-11,3,mobile,Beauty,1,0,0,0.0,96,0
USR010700,control,2024-01-16,8,desktop,Clothing,0,0,0,0.0,342,1
USR010701,treatment,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,486,0
USR010702,control,2024-01-14,6,mobile,Clothing,0,0,1,0.0,153,1
USR010703,control,2024-01-11,3,mobile,Home & Garden,1,0,0,0.0,152,0
USR010704,control,2024-01-17,9,mobile,Home & Garden,0,0,0,0.0,71,0
USR010705,treatment,2024-01-10,2,mobile,Home & Garden,1,0,0,0.0,140,1
USR010706,control,2024-01-08,0,desktop,Beauty,1,0,0,0.0,193,0
USR010707,control,2024-01-11,3,desktop,Clothing,0,0,0,0.0,48,0
USR010708,treatment,2024-01-17,9,mobile,Clothing,1,0,0,0.0,100,1
USR010709,control,2024-01-16,8,desktop,Electronics,1,0,0,0.0,128,1
USR010710,treatment,2024-01-17,9,mobile,Clothing,1,0,0,0.0,290,1
USR010711,control,2024-01-21,13,mobile,Electronics,0,0,0,0.0,274,0
USR010712,control,2024-01-13,5,mobile,Sports,0,0,0,0.0,104,1
USR010713,treatment,2024-01-10,2,mobile,Clothing,0,0,0,0.0,343,0
USR010714,control,2024-01-16,8,mobile,Clothing,1,0,0,0.0,153,1
USR010715,control,2024-01-08,0,desktop,Beauty,0,0,0,0.0,312,1
USR010716,control,2024-01-15,7,mobile,Electronics,0,0,0,0.0,310,1
USR010717,treatment,2024-01-18,10,mobile,Home & Garden,0,1,1,61.66,260,0
USR010718,treatment,2024-01-11,3,desktop,Clothing,0,0,0,0.0,820,1
USR010719,control,2024-01-15,7,mobile,Clothing,1,0,0,0.0,386,0
USR010720,control,2024-01-15,7,mobile,Clothing,1,0,0,0.0,288,1
USR010721,control,2024-01-12,4,mobile,Sports,0,0,0,0.0,79,1
USR010722,control,2024-01-10,2,desktop,Beauty,0,0,1,0.0,292,0
USR010723,treatment,2024-01-17,9,mobile,Clothing,0,0,0,0.0,374,0
USR010724,treatment,2024-01-19,11,mobile,Sports,1,0,0,0.0,135,0
USR010725,control,2024-01-17,9,mobile,Clothing,1,0,0,0.0,382,1
USR010726,treatment,2024-01-20,12,mobile,Beauty,1,0,0,0.0,219,1
USR010727,control,2024-01-19,11,tablet,Clothing,0,0,0,0.0,98,0
USR010728,treatment,2024-01-15,7,desktop,Clothing,1,0,0,0.0,1618,0
USR010729,treatment,2024-01-11,3,mobile,Clothing,1,0,1,0.0,227,0
USR010730,treatment,2024-01-21,13,desktop,Electronics,0,0,0,0.0,180,1
USR010731,control,2024-01-09,1,desktop,Clothing,1,0,0,0.0,55,0
USR010732,treatment,2024-01-21,13,desktop,Electronics,0,0,0,0.0,401,1
USR010733,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,394,1
USR010734,treatment,2024-01-09,1,mobile,Clothing,1,0,0,0.0,163,1
USR010735,treatment,2024-01-16,8,mobile,Clothing,1,0,0,0.0,37,0
USR010736,control,2024-01-18,10,mobile,Beauty,0,0,0,0.0,562,0
USR010737,treatment,2024-01-16,8,mobile,Beauty,0,0,1,0.0,110,0
USR010738,treatment,2024-01-16,8,desktop,Clothing,0,0,0,0.0,31,0
USR010739,treatment,2024-01-10,2,desktop,Clothing,0,0,1,0.0,287,1
USR010740,treatment,2024-01-18,10,mobile,Electronics,1,0,0,0.0,47,0
USR010741,treatment,2024-01-13,5,mobile,Home & Garden,1,0,0,0.0,121,0
USR010742,control,2024-01-19,11,mobile,Clothing,1,0,0,0.0,79,0
USR010743,treatment,2024-01-12,4,mobile,Home & Garden,0,0,0,0.0,86,0
USR010744,treatment,2024-01-16,8,mobile,Sports,1,0,0,0.0,485,0
USR010745,treatment,2024-01-08,0,mobile,Beauty,1,0,0,0.0,49,0
USR010746,treatment,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,705,0
USR010747,treatment,2024-01-16,8,mobile,Electronics,1,0,1,0.0,281,0
USR010748,control,2024-01-17,9,mobile,Electronics,1,0,0,0.0,188,0
USR010749,control,2024-01-10,2,desktop,Electronics,0,0,0,0.0,128,0
USR010750,control,2024-01-08,0,desktop,Electronics,1,0,0,0.0,450,1
USR010751,treatment,2024-01-09,1,mobile,Electronics,1,0,0,0.0,266,1
USR010752,control,2024-01-08,0,desktop,Clothing,1,1,1,73.06,1045,1
USR010753,treatment,2024-01-11,3,mobile,Sports,1,0,0,0.0,561,1
USR010754,control,2024-01-18,10,desktop,Electronics,1,0,0,0.0,88,0
USR010755,treatment,2024-01-13,5,mobile,Home & Garden,1,0,0,0.0,350,1
USR010756,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,290,0
USR010757,treatment,2024-01-10,2,mobile,Home & Garden,1,0,0,0.0,75,1
USR010758,control,2024-01-15,7,desktop,Sports,1,0,0,0.0,181,1
USR010759,control,2024-01-21,13,desktop,Clothing,1,0,0,0.0,232,0
USR010760,treatment,2024-01-21,13,mobile,Home & Garden,0,0,0,0.0,70,1
USR010761,control,2024-01-16,8,mobile,Home & Garden,1,0,0,0.0,293,0
USR010762,control,2024-01-18,10,desktop,Beauty,1,0,0,0.0,112,1
USR010763,control,2024-01-20,12,desktop,Home & Garden,0,0,0,0.0,201,1
USR010764,control,2024-01-19,11,mobile,Electronics,0,0,0,0.0,133,0
USR010765,treatment,2024-01-13,5,desktop,Sports,0,0,0,0.0,341,0
USR010766,control,2024-01-09,1,mobile,Clothing,0,0,0,0.0,103,1
USR010767,treatment,2024-01-20,12,mobile,Electronics,0,0,0,0.0,203,1
USR010768,treatment,2024-01-17,9,mobile,Electronics,1,0,0,0.0,80,0
USR010769,control,2024-01-21,13,tablet,Beauty,0,0,0,0.0,40,0
USR010770,treatment,2024-01-20,12,desktop,Clothing,1,0,0,0.0,92,0
USR010771,treatment,2024-01-21,13,mobile,Electronics,0,0,0,0.0,74,0
USR010772,control,2024-01-17,9,desktop,Clothing,1,0,0,0.0,44,1
USR010773,treatment,2024-01-08,0,mobile,Clothing,0,0,1,0.0,54,0
USR010774,treatment,2024-01-11,3,desktop,Electronics,1,0,1,0.0,482,1
USR010775,treatment,2024-01-17,9,mobile,Clothing,1,0,0,0.0,281,0
USR010776,control,2024-01-11,3,desktop,Sports,1,0,0,0.0,110,0
USR010777,control,2024-01-11,3,tablet,Clothing,0,0,0,0.0,79,0
USR010778,control,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,84,0
USR010779,control,2024-01-13,5,desktop,Electronics,0,0,0,0.0,35,1
USR010780,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,180,0
USR010781,control,2024-01-15,7,mobile,Beauty,1,0,1,0.0,139,1
USR010782,control,2024-01-19,11,tablet,Electronics,1,0,0,0.0,51,0
USR010783,control,2024-01-18,10,mobile,Electronics,0,0,0,0.0,66,1
USR010784,treatment,2024-01-17,9,mobile,Electronics,0,0,0,0.0,111,0
USR010785,treatment,2024-01-16,8,desktop,Clothing,0,0,0,0.0,145,0
USR010786,treatment,2024-01-11,3,desktop,Electronics,1,0,1,0.0,71,0
USR010787,control,2024-01-10,2,tablet,Sports,1,0,0,0.0,310,1
USR010788,treatment,2024-01-20,12,mobile,Home & Garden,1,0,0,0.0,253,1
USR010789,control,2024-01-16,8,mobile,Clothing,1,0,0,0.0,418,1
USR010790,treatment,2024-01-17,9,mobile,Electronics,0,0,0,0.0,227,1
USR010791,control,2024-01-10,2,mobile,Electronics,0,0,0,0.0,155,0
USR010792,control,2024-01-11,3,mobile,Beauty,0,0,1,0.0,83,0
USR010793,treatment,2024-01-17,9,mobile,Electronics,1,0,0,0.0,103,0
USR010794,treatment,2024-01-16,8,desktop,Home & Garden,1,0,0,0.0,555,1
USR010795,control,2024-01-18,10,mobile,Clothing,1,0,0,0.0,120,1
USR010796,treatment,2024-01-16,8,mobile,Sports,0,0,0,0.0,257,1
USR010797,treatment,2024-01-16,8,desktop,Electronics,0,0,0,0.0,353,1
USR010798,treatment,2024-01-11,3,desktop,Electronics,0,0,1,0.0,214,0
USR010799,control,2024-01-08,0,mobile,Clothing,1,0,0,0.0,43,1
USR010800,control,2024-01-14,6,desktop,Clothing,1,0,0,0.0,118,1
USR010801,treatment,2024-01-17,9,desktop,Electronics,0,0,0,0.0,205,0
USR010802,control,2024-01-20,12,desktop,Beauty,0,0,0,0.0,278,0
USR010803,treatment,2024-01-19,11,desktop,Sports,1,0,0,0.0,58,0
USR010804,control,2024-01-18,10,tablet,Clothing,1,0,0,0.0,438,1
USR010805,treatment,2024-01-15,7,mobile,Sports,0,0,1,0.0,109,1
USR010806,treatment,2024-01-14,6,tablet,Electronics,0,0,0,0.0,226,0
USR010807,treatment,2024-01-16,8,mobile,Beauty,0,0,0,0.0,154,1
USR010808,treatment,2024-01-20,12,mobile,Home & Garden,0,0,0,0.0,247,0
USR010809,control,2024-01-18,10,desktop,Home & Garden,1,0,0,0.0,206,0
USR010810,control,2024-01-13,5,desktop,Beauty,0,0,0,0.0,64,1
USR010811,treatment,2024-01-12,4,desktop,Electronics,0,0,0,0.0,112,0
USR010812,treatment,2024-01-19,11,mobile,Electronics,1,0,0,0.0,237,0
USR010813,control,2024-01-16,8,mobile,Home & Garden,0,0,0,0.0,471,0
USR010814,treatment,2024-01-09,1,mobile,Electronics,0,0,0,0.0,125,0
USR010815,control,2024-01-19,11,mobile,Clothing,0,0,0,0.0,65,0
USR010816,treatment,2024-01-11,3,mobile,Home & Garden,1,0,0,0.0,146,0
USR010817,treatment,2024-01-11,3,mobile,Home & Garden,0,0,1,0.0,74,0
USR010818,control,2024-01-17,9,tablet,Electronics,1,0,0,0.0,144,1
USR010819,control,2024-01-13,5,mobile,Home & Garden,0,0,0,0.0,281,0
USR010820,control,2024-01-14,6,desktop,Electronics,0,0,0,0.0,306,0
USR010821,treatment,2024-01-11,3,desktop,Clothing,1,0,0,0.0,367,1
USR010822,treatment,2024-01-14,6,mobile,Clothing,0,0,0,0.0,255,0
USR010823,control,2024-01-16,8,mobile,Electronics,0,0,0,0.0,226,1
USR010824,control,2024-01-08,0,desktop,Clothing,0,0,0,0.0,70,0
USR010825,control,2024-01-20,12,desktop,Electronics,0,0,0,0.0,78,0
USR010826,treatment,2024-01-18,10,mobile,Electronics,1,0,0,0.0,221,1
USR010827,treatment,2024-01-15,7,mobile,Clothing,0,0,0,0.0,580,0
USR010828,control,2024-01-21,13,mobile,Beauty,1,0,0,0.0,124,1
USR010829,control,2024-01-21,13,mobile,Home & Garden,0,0,0,0.0,257,1
USR010830,control,2024-01-21,13,mobile,Beauty,0,0,0,0.0,135,1
USR010831,treatment,2024-01-10,2,mobile,Sports,0,0,0,0.0,224,0
USR010832,control,2024-01-20,12,mobile,Sports,1,0,0,0.0,164,1
USR010833,control,2024-01-08,0,mobile,Electronics,1,0,0,0.0,34,0
USR010834,control,2024-01-17,9,mobile,Electronics,1,0,0,0.0,105,1
USR010835,control,2024-01-19,11,desktop,Electronics,0,0,0,0.0,146,1
USR010836,control,2024-01-10,2,mobile,Home & Garden,1,0,0,0.0,118,1
USR010837,control,2024-01-11,3,mobile,Clothing,0,0,0,0.0,786,1
USR010838,treatment,2024-01-16,8,mobile,Sports,0,0,0,0.0,111,0
USR010839,control,2024-01-17,9,mobile,Home & Garden,0,0,0,0.0,149,1
USR010840,control,2024-01-09,1,mobile,Sports,0,0,0,0.0,196,0
USR010841,control,2024-01-20,12,mobile,Home & Garden,0,0,0,0.0,112,1
USR010842,control,2024-01-20,12,mobile,Electronics,1,0,0,0.0,102,1
USR010843,control,2024-01-18,10,mobile,Clothing,0,0,0,0.0,540,1
USR010844,control,2024-01-19,11,tablet,Clothing,1,0,0,0.0,71,0
USR010845,treatment,2024-01-13,5,mobile,Clothing,1,0,0,0.0,251,0
USR010846,treatment,2024-01-19,11,mobile,Clothing,0,0,0,0.0,215,0
USR010847,control,2024-01-11,3,mobile,Electronics,0,0,0,0.0,285,1
USR010848,treatment,2024-01-12,4,desktop,Home & Garden,0,0,0,0.0,262,0
USR010849,treatment,2024-01-16,8,mobile,Electronics,1,0,0,0.0,35,0
USR010850,treatment,2024-01-11,3,mobile,Beauty,1,0,0,0.0,136,0
USR010851,treatment,2024-01-13,5,desktop,Clothing,0,0,0,0.0,90,0
USR010852,control,2024-01-13,5,desktop,Clothing,0,0,0,0.0,183,0
USR010853,treatment,2024-01-19,11,mobile,Sports,0,0,0,0.0,438,0
USR010854,control,2024-01-21,13,mobile,Electronics,0,0,0,0.0,65,1
USR010855,control,2024-01-20,12,mobile,Sports,1,0,0,0.0,583,1
USR010856,treatment,2024-01-13,5,mobile,Sports,1,0,0,0.0,223,0
USR010857,control,2024-01-20,12,desktop,Electronics,1,0,0,0.0,147,0
USR010858,treatment,2024-01-12,4,mobile,Electronics,1,0,0,0.0,255,0
USR010859,control,2024-01-12,4,mobile,Electronics,1,0,0,0.0,101,1
USR010860,control,2024-01-08,0,mobile,Beauty,0,0,0,0.0,469,1
USR010861,treatment,2024-01-18,10,mobile,Electronics,0,0,1,0.0,63,0
USR010862,treatment,2024-01-14,6,mobile,Beauty,0,0,0,0.0,59,1
USR010863,control,2024-01-10,2,tablet,Clothing,1,0,1,0.0,151,0
USR010864,treatment,2024-01-13,5,mobile,Sports,0,0,0,0.0,80,0
USR010865,control,2024-01-08,0,mobile,Clothing,0,0,0,0.0,295,1
USR010866,control,2024-01-12,4,mobile,Sports,1,0,0,0.0,173,0
USR010867,treatment,2024-01-21,13,tablet,Beauty,1,0,0,0.0,670,0
USR010868,treatment,2024-01-12,4,mobile,Electronics,1,0,0,0.0,489,0
USR010869,control,2024-01-20,12,desktop,Electronics,0,0,0,0.0,80,0
USR010870,control,2024-01-21,13,mobile,Electronics,0,0,1,0.0,258,0
USR010871,treatment,2024-01-20,12,mobile,Clothing,0,0,0,0.0,112,1
USR010872,treatment,2024-01-13,5,mobile,Clothing,0,0,0,0.0,197,0
USR010873,control,2024-01-17,9,mobile,Electronics,0,0,0,0.0,575,0
USR010874,control,2024-01-19,11,mobile,Clothing,0,0,0,0.0,140,1
USR010875,control,2024-01-14,6,desktop,Home & Garden,0,0,0,0.0,102,0
USR010876,control,2024-01-13,5,mobile,Home & Garden,0,0,0,0.0,574,0
USR010877,treatment,2024-01-13,5,mobile,Clothing,1,0,0,0.0,154,0
USR010878,treatment,2024-01-10,2,mobile,Clothing,0,0,1,0.0,720,0
USR010879,control,2024-01-12,4,mobile,Electronics,1,1,1,82.02,983,1
USR010880,control,2024-01-13,5,mobile,Beauty,0,0,0,0.0,25,0
USR010881,control,2024-01-20,12,desktop,Clothing,1,0,0,0.0,155,0
USR010882,treatment,2024-01-08,0,desktop,Home & Garden,0,0,0,0.0,96,1
USR010883,treatment,2024-01-13,5,desktop,Home & Garden,0,0,0,0.0,143,0
USR010884,control,2024-01-17,9,mobile,Beauty,1,0,0,0.0,293,0
USR010885,treatment,2024-01-14,6,mobile,Electronics,0,0,0,0.0,78,1
USR010886,treatment,2024-01-19,11,mobile,Home & Garden,0,0,1,0.0,240,0
USR010887,control,2024-01-20,12,desktop,Beauty,1,0,0,0.0,329,1
USR010888,control,2024-01-13,5,tablet,Beauty,0,0,0,0.0,545,1
USR010889,treatment,2024-01-21,13,mobile,Sports,0,0,0,0.0,528,0
USR010890,treatment,2024-01-12,4,mobile,Sports,0,0,0,0.0,2221,0
USR010891,control,2024-01-11,3,mobile,Clothing,0,0,1,0.0,109,0
USR010892,control,2024-01-20,12,desktop,Electronics,0,0,0,0.0,206,1
USR010893,treatment,2024-01-17,9,mobile,Beauty,0,0,0,0.0,75,1
USR010894,control,2024-01-08,0,mobile,Electronics,1,0,0,0.0,125,0
USR010895,control,2024-01-18,10,mobile,Electronics,1,0,0,0.0,207,0
USR010896,control,2024-01-21,13,mobile,Electronics,1,0,0,0.0,636,0
USR010897,treatment,2024-01-10,2,mobile,Clothing,0,0,0,0.0,175,1
USR010898,control,2024-01-14,6,mobile,Electronics,0,0,0,0.0,161,1
USR010899,treatment,2024-01-15,7,mobile,Home & Garden,0,0,0,0.0,64,0
USR010900,treatment,2024-01-15,7,mobile,Beauty,0,0,0,0.0,127,0
USR010901,treatment,2024-01-18,10,desktop,Clothing,0,0,0,0.0,124,1
USR010902,control,2024-01-08,0,mobile,Sports,1,0,1,0.0,270,1
USR010903,treatment,2024-01-12,4,tablet,Home & Garden,1,0,0,0.0,174,0
USR010904,control,2024-01-15,7,desktop,Beauty,0,1,1,12.48,65,1
USR010905,treatment,2024-01-16,8,tablet,Clothing,1,0,0,0.0,55,1
USR010906,treatment,2024-01-18,10,mobile,Sports,1,0,0,0.0,576,1
USR010907,treatment,2024-01-19,11,desktop,Electronics,0,0,0,0.0,705,1
USR010908,control,2024-01-18,10,desktop,Clothing,1,0,0,0.0,167,0
USR010909,treatment,2024-01-12,4,desktop,Sports,0,0,0,0.0,43,1
USR010910,control,2024-01-19,11,mobile,Beauty,0,0,0,0.0,376,0
USR010911,treatment,2024-01-17,9,desktop,Sports,1,0,0,0.0,176,0
USR010912,control,2024-01-20,12,tablet,Beauty,1,0,0,0.0,260,0
USR010913,control,2024-01-13,5,mobile,Electronics,0,0,0,0.0,307,1
USR010914,control,2024-01-17,9,mobile,Sports,1,0,0,0.0,376,1
USR010915,control,2024-01-19,11,desktop,Home & Garden,0,0,0,0.0,57,0
USR010916,treatment,2024-01-19,11,desktop,Electronics,1,0,0,0.0,556,0
USR010917,treatment,2024-01-12,4,mobile,Electronics,0,0,0,0.0,62,1
USR010918,treatment,2024-01-19,11,mobile,Beauty,0,0,0,0.0,130,0
USR010919,control,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,153,1
USR010920,treatment,2024-01-08,0,mobile,Clothing,1,0,0,0.0,49,1
USR010921,control,2024-01-21,13,mobile,Beauty,1,0,0,0.0,1431,1
USR010922,treatment,2024-01-15,7,mobile,Electronics,0,0,1,0.0,201,1
USR010923,treatment,2024-01-10,2,mobile,Beauty,1,0,1,0.0,122,1
USR010924,control,2024-01-15,7,desktop,Electronics,0,0,0,0.0,117,0
USR010925,treatment,2024-01-13,5,mobile,Clothing,1,0,0,0.0,136,0
USR010926,control,2024-01-11,3,desktop,Beauty,1,0,0,0.0,128,1
USR010927,control,2024-01-17,9,mobile,Clothing,0,0,0,0.0,68,0
USR010928,control,2024-01-17,9,mobile,Electronics,0,0,1,0.0,100,0
USR010929,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,100,0
USR010930,control,2024-01-20,12,mobile,Beauty,0,0,0,0.0,84,1
USR010931,control,2024-01-15,7,mobile,Clothing,1,0,0,0.0,298,1
USR010932,treatment,2024-01-19,11,mobile,Clothing,0,0,1,0.0,129,0
USR010933,control,2024-01-16,8,mobile,Electronics,0,0,0,0.0,208,0
USR010934,treatment,2024-01-18,10,desktop,Home & Garden,0,0,0,0.0,72,0
USR010935,control,2024-01-13,5,mobile,Clothing,1,0,0,0.0,769,1
USR010936,control,2024-01-08,0,desktop,Home & Garden,1,0,0,0.0,423,1
USR010937,control,2024-01-13,5,mobile,Clothing,1,0,0,0.0,154,0
USR010938,control,2024-01-14,6,mobile,Clothing,0,0,0,0.0,52,0
USR010939,control,2024-01-20,12,mobile,Sports,0,0,0,0.0,119,0
USR010940,treatment,2024-01-15,7,mobile,Clothing,0,0,0,0.0,148,0
USR010941,treatment,2024-01-11,3,mobile,Clothing,0,0,1,0.0,71,0
USR010942,control,2024-01-15,7,mobile,Clothing,0,0,0,0.0,141,1
USR010943,treatment,2024-01-20,12,mobile,Beauty,1,0,0,0.0,108,0
USR010944,treatment,2024-01-21,13,mobile,Electronics,1,0,0,0.0,290,1
USR010945,treatment,2024-01-08,0,tablet,Clothing,0,0,0,0.0,352,1
USR010946,control,2024-01-13,5,mobile,Electronics,0,0,0,0.0,124,0
USR010947,control,2024-01-20,12,tablet,Clothing,1,0,0,0.0,71,1
USR010948,control,2024-01-14,6,desktop,Sports,0,0,0,0.0,338,1
USR010949,treatment,2024-01-12,4,mobile,Home & Garden,1,1,1,38.41,413,1
USR010950,treatment,2024-01-08,0,tablet,Sports,0,0,0,0.0,74,0
USR010951,control,2024-01-15,7,mobile,Electronics,0,0,0,0.0,75,0
USR010952,control,2024-01-21,13,desktop,Sports,1,0,0,0.0,203,1
USR010953,treatment,2024-01-08,0,desktop,Beauty,0,0,0,0.0,109,0
USR010954,treatment,2024-01-13,5,mobile,Beauty,0,0,0,0.0,322,1
USR010955,treatment,2024-01-12,4,desktop,Electronics,1,0,0,0.0,35,0
USR010956,control,2024-01-19,11,tablet,Clothing,0,0,1,0.0,404,1
USR010957,control,2024-01-17,9,mobile,Electronics,0,0,0,0.0,59,1
USR010958,treatment,2024-01-10,2,mobile,Home & Garden,1,0,0,0.0,578,0
USR010959,treatment,2024-01-20,12,tablet,Sports,1,0,0,0.0,89,1
USR010960,treatment,2024-01-14,6,mobile,Sports,1,0,0,0.0,52,0
USR010961,control,2024-01-13,5,desktop,Beauty,0,0,0,0.0,355,0
USR010962,treatment,2024-01-15,7,mobile,Electronics,1,0,0,0.0,142,0
USR010963,treatment,2024-01-19,11,mobile,Clothing,0,0,0,0.0,32,1
USR010964,treatment,2024-01-12,4,mobile,Clothing,1,0,0,0.0,116,0
USR010965,treatment,2024-01-12,4,desktop,Home & Garden,0,1,1,64.4,108,1
USR010966,control,2024-01-11,3,desktop,Sports,0,0,1,0.0,33,1
USR010967,control,2024-01-19,11,mobile,Electronics,1,0,0,0.0,121,0
USR010968,treatment,2024-01-16,8,mobile,Electronics,0,0,0,0.0,155,1
USR010969,control,2024-01-13,5,mobile,Home & Garden,0,0,0,0.0,200,1
USR010970,treatment,2024-01-17,9,mobile,Home & Garden,1,0,0,0.0,103,0
USR010971,treatment,2024-01-09,1,desktop,Sports,0,0,0,0.0,324,0
USR010972,treatment,2024-01-13,5,mobile,Clothing,0,0,0,0.0,547,1
USR010973,control,2024-01-18,10,desktop,Sports,0,0,0,0.0,48,0
USR010974,treatment,2024-01-17,9,mobile,Home & Garden,0,0,0,0.0,80,0
USR010975,control,2024-01-19,11,desktop,Beauty,1,0,0,0.0,459,1
USR010976,control,2024-01-11,3,mobile,Home & Garden,1,0,0,0.0,78,0
USR010977,control,2024-01-16,8,mobile,Beauty,1,0,0,0.0,644,0
USR010978,treatment,2024-01-10,2,mobile,Beauty,1,0,0,0.0,513,1
USR010979,treatment,2024-01-19,11,desktop,Electronics,0,0,1,0.0,303,0
USR010980,control,2024-01-13,5,mobile,Clothing,1,0,0,0.0,387,0
USR010981,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,721,0
USR010982,control,2024-01-16,8,mobile,Electronics,0,0,0,0.0,25,1
USR010983,treatment,2024-01-16,8,mobile,Clothing,0,0,0,0.0,453,0
USR010984,treatment,2024-01-15,7,desktop,Sports,0,0,0,0.0,844,0
USR010985,control,2024-01-20,12,mobile,Home & Garden,0,0,0,0.0,138,0
USR010986,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,557,1
USR010987,control,2024-01-19,11,tablet,Sports,1,0,0,0.0,80,1
USR010988,treatment,2024-01-16,8,tablet,Clothing,0,0,0,0.0,446,0
USR010989,control,2024-01-14,6,desktop,Clothing,0,0,0,0.0,255,1
USR010990,treatment,2024-01-13,5,desktop,Sports,0,0,0,0.0,729,1
USR010991,control,2024-01-21,13,desktop,Home & Garden,0,0,0,0.0,158,0
USR010992,control,2024-01-18,10,mobile,Home & Garden,0,0,0,0.0,104,1
USR010993,treatment,2024-01-19,11,desktop,Electronics,1,0,0,0.0,71,0
USR010994,control,2024-01-19,11,desktop,Sports,0,0,0,0.0,209,0
USR010995,treatment,2024-01-20,12,mobile,Clothing,1,0,0,0.0,100,0
USR010996,control,2024-01-08,0,desktop,Electronics,0,0,0,0.0,54,1
USR010997,treatment,2024-01-08,0,mobile,Clothing,1,0,0,0.0,160,0
USR010998,control,2024-01-20,12,desktop,Beauty,1,0,0,0.0,138,0
USR010999,treatment,2024-01-21,13,tablet,Beauty,0,0,0,0.0,327,0
USR011000,treatment,2024-01-21,13,mobile,Sports,0,0,0,0.0,243,0
USR011001,treatment,2024-01-18,10,mobile,Clothing,0,0,1,0.0,188,0
USR011002,control,2024-01-12,4,mobile,Clothing,1,0,0,0.0,175,0
USR011003,control,2024-01-13,5,mobile,Electronics,0,0,0,0.0,50,1
USR011004,treatment,2024-01-10,2,mobile,Clothing,0,0,0,0.0,115,0
USR011005,control,2024-01-12,4,mobile,Electronics,1,0,0,0.0,202,0
USR011006,treatment,2024-01-08,0,mobile,Sports,0,0,1,0.0,169,0
USR011007,treatment,2024-01-11,3,desktop,Electronics,1,0,0,0.0,336,0
USR011008,treatment,2024-01-10,2,desktop,Beauty,0,0,0,0.0,89,1
USR011009,treatment,2024-01-21,13,desktop,Clothing,0,0,0,0.0,241,0
USR011010,control,2024-01-19,11,desktop,Beauty,0,0,0,0.0,171,0
USR011011,control,2024-01-12,4,desktop,Clothing,0,0,0,0.0,55,1
USR011012,treatment,2024-01-08,0,mobile,Clothing,0,0,1,0.0,277,0
USR011013,control,2024-01-13,5,desktop,Clothing,0,0,0,0.0,81,1
USR011014,control,2024-01-19,11,mobile,Beauty,0,0,0,0.0,103,0
USR011015,control,2024-01-08,0,desktop,Clothing,0,0,0,0.0,58,0
USR011016,treatment,2024-01-08,0,desktop,Beauty,0,0,0,0.0,310,0
USR011017,control,2024-01-13,5,desktop,Home & Garden,1,0,0,0.0,146,0
USR011018,treatment,2024-01-09,1,mobile,Clothing,0,1,1,68.8,116,0
USR011019,control,2024-01-12,4,mobile,Electronics,0,0,1,0.0,967,0
USR011020,treatment,2024-01-20,12,mobile,Home & Garden,0,0,0,0.0,153,0
USR011021,control,2024-01-17,9,mobile,Home & Garden,1,0,0,0.0,183,0
USR011022,treatment,2024-01-19,11,mobile,Clothing,0,1,1,28.61,208,0
USR011023,treatment,2024-01-16,8,tablet,Home & Garden,0,0,0,0.0,62,1
USR011024,treatment,2024-01-09,1,mobile,Clothing,0,0,0,0.0,451,1
USR011025,treatment,2024-01-21,13,mobile,Sports,0,0,0,0.0,209,0
USR011026,control,2024-01-14,6,mobile,Clothing,0,0,0,0.0,232,1
USR011027,control,2024-01-15,7,mobile,Beauty,1,0,0,0.0,272,0
USR011028,control,2024-01-10,2,mobile,Beauty,0,0,0,0.0,37,1
USR011029,treatment,2024-01-14,6,mobile,Clothing,1,0,0,0.0,51,0
USR011030,control,2024-01-18,10,desktop,Home & Garden,0,0,0,0.0,55,0
USR011031,control,2024-01-13,5,mobile,Sports,0,0,0,0.0,323,1
USR011032,control,2024-01-15,7,mobile,Sports,1,0,0,0.0,390,1
USR011033,control,2024-01-12,4,mobile,Clothing,1,0,0,0.0,258,1
USR011034,treatment,2024-01-12,4,desktop,Home & Garden,0,0,0,0.0,439,0
USR011035,control,2024-01-17,9,mobile,Sports,1,0,0,0.0,702,1
USR011036,control,2024-01-12,4,mobile,Home & Garden,0,0,1,0.0,269,0
USR011037,treatment,2024-01-16,8,tablet,Electronics,0,0,1,0.0,230,0
USR011038,treatment,2024-01-16,8,desktop,Sports,1,0,0,0.0,215,1
USR011039,control,2024-01-11,3,mobile,Clothing,0,0,0,0.0,128,0
